bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1123,452,0.3045414069456812,0.32964601769911506,0.4,0.2,0.5597345132743363,0.3984375,0.4766355140186916,0.3422818791946309,0.7632743362831859,0.23672566371681417,452,True,L1_ever_delay=has_delay|L2_max_delay_bin=mild,f1_regret_bnd,-0.5429341814159292,-0.049263798271909714,-0.49367038314401945,L1_ever_delay=has_delay|L2_max_delay_bin=mild,True,2
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,2251,996,0.4540204353620613,0.4578313253012048,0.4,0.2,0.4972389558232932,0.6370494551550712,0.5156037991858887,0.8333333333333334,0.21184738955823293,0.7399598393574297,996,False,,f1_regret_bnd,0.033886804552661506,-0.049263798271909714,0.08315060282457122,L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,False,2
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1637,699,0.39034819792302994,0.3791130185979971,0.4,0.2,0.5311158798283262,0.5433333333333333,0.48656716417910445,0.6150943396226415,0.4263233190271817,0.4792560801144492,699,True,L1_ever_delay=has_delay|L2_max_delay_bin=mild,f1_regret_bnd,-0.2009442060085837,-0.049263798271909714,-0.151680407736674,L1_ever_delay=has_delay|L2_max_delay_bin=mild,True,2
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4235,1832,0.09610389610389611,0.0982532751091703,0.4,0.2,0.2640556768558952,0.09137055837563451,0.5294117647058824,0.05,0.09443231441048035,0.009279475982532752,1832,False,,f1_regret_bnd,-0.21990127568550086,-0.30636071247018337,0.08645943678468251,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,False,2
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3281,1395,0.1575739103931728,0.14551971326164875,0.4,0.3,0.4243727598566308,0.0,0.0,0.0,0.03870967741935484,0.0,1395,True,L1_ever_delay=no_delay|L2_max_delay_bin=none,f1_regret_bnd,-0.4437275985663082,-0.30636071247018337,-0.13736688609612485,L1_ever_delay=no_delay|L2_max_delay_bin=none,True,2
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3609,1559,0.10224438902743142,0.11161000641436819,0.4,0.3,0.33483001924310457,0.0,0.0,0.0,0.0,0.0,1559,True,L1_ever_delay=no_delay|L2_max_delay_bin=none,f1_regret_bnd,-0.33483001924310457,-0.30636071247018337,-0.0284693067729212,L1_ever_delay=no_delay|L2_max_delay_bin=none,True,2
ROOT,L1,,3359,1439,0.2232807383149747,0.19735927727588604,0.5,0.2,0.3657053509381515,0.3747276688453159,0.49142857142857144,0.3028169014084507,0.2675469075747047,0.12161223071577484,1439,False,,f1_regret_bnd,-0.12475113588018794,-0.4050694444444444,0.2803183085642565,ROOT,False,3
L1_ever_delay=has_delay,L1,ROOT,1200,522,0.43,0.42528735632183906,0.3,0.0,0.532088122605364,0.6170886075949367,0.47560975609756095,0.8783783783783784,0.21455938697318008,0.7854406130268199,522,False,,f1_regret_bnd,-0.022279208497017353,-0.12475113588018794,0.10247192738317058,L1_ever_delay=has_delay,False,3
L1_ever_delay=no_delay,L1,ROOT,2241,952,0.11646586345381527,0.11764705882352941,0.5,0.2,0.3395483193277311,0.06611570247933884,0.4444444444444444,0.03571428571428571,0.01680672268907563,0.009453781512605041,952,True,,f1_regret_bnd,-0.2818359781929301,-0.12475113588018794,-0.15708484231274217,ROOT,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=medium,L2,L1_ever_delay=has_delay,231,270,0.6753246753246753,0.5666666666666667,0.2,0.0,0.43148148148148147,0.7251184834123223,0.5687732342007435,1.0,0.003703703703703704,0.9962962962962963,270,False,,f1_regret_bnd,0.29178515007898903,-0.022279208497017353,0.3140643585760064,L1_ever_delay=has_delay|L2_max_delay_bin=medium,False,3
