bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b1,L1_group=A|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b1,339,243,96,,True,True,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b2,L1_group=A|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b2,656,436,220,,True,True,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b3,L1_group=A|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b3,565,392,173,,True,True,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b4,L1_group=A|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b4,371,253,118,,True,True,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=others,L1_group=A|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,others,229,168,61,,True,True,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b1,L1_group=A|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b1,285,202,83,,True,True,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b2,L1_group=A|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b2,526,363,163,,True,True,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b3,L1_group=A|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b3,464,326,138,,True,True,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b4,L1_group=A|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b4,284,200,84,,True,True,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=others,L1_group=A|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,others,194,136,58,,True,True,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b2,L1_group=A|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b2,435,311,124,,True,False,L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b2
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b3,L1_group=A|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b3,378,271,107,,True,True,L1_group=A|L2_x1=b3|L3_x2=b5
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=others,L1_group=A|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,others,633,452,181,,True,True,L1_group=A|L2_x1=b3|L3_x2=b5
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b2,L1_group=A|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b2,459,289,170,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b3,L1_group=A|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b3,425,312,113,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b4,L1_group=A|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b4,260,165,95,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=others,L1_group=A|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,others,430,321,109,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b1,L1_group=A|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b1,405,288,117,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b2,L1_group=A|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b2,709,506,203,,True,False,L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b2
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b3,L1_group=A|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b3,686,471,215,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b4,L1_group=A|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b4,388,274,114,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b5,L1_group=A|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b5,300,221,79,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b1,L1_group=A|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b1,372,265,107,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b2,L1_group=A|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b2,671,442,229,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b3,L1_group=A|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b3,568,381,187,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b4,L1_group=A|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b4,352,250,102,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b5,L1_group=A|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b5,276,195,81,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b1,L1_group=A|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b1,299,202,97,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b2,L1_group=A|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b2,510,368,142,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b3,L1_group=A|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b3,459,323,136,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b4,L1_group=A|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b4,313,207,106,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=others,L1_group=A|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,others,216,156,60,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b2,L1_group=A|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b2,460,304,156,,True,False,L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b2
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b3,L1_group=A|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b3,391,274,117,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=others,L1_group=A|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,others,670,480,190,,True,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b2,L1_group=A|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b2,307,220,87,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b3,L1_group=A|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b3,314,233,81,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=others,L1_group=A|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,others,485,341,144,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b1,L1_group=A|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b1,311,228,83,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b2,L1_group=A|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b2,551,412,139,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b3,L1_group=A|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b3,539,370,169,,True,False,L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b3
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b4,L1_group=A|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b4,309,215,94,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=others,L1_group=A|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,others,210,146,64,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b1,L1_group=A|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b1,282,202,80,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b2,L1_group=A|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b2,483,351,132,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b3,L1_group=A|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b3,436,310,126,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b4,L1_group=A|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b4,255,174,81,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=others,L1_group=A|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,others,191,135,56,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b2,L1_group=A|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,b2,432,307,125,,True,False,L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b2
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b3,L1_group=A|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,b3,376,248,128,,True,False,L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b3
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=others,L1_group=A|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,others,590,409,181,,True,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b2,L1_group=A|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,b2,356,267,89,,True,True,L1_group=A|L2_x1=b5|L3_x2=b5
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b3,L1_group=A|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,b3,327,227,100,,True,True,L1_group=A|L2_x1=b5|L3_x2=b5
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=others,L1_group=A|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,others,499,352,147,,True,True,L1_group=A|L2_x1=b5|L3_x2=b5
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=b2,L1_group=B|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,b2,357,255,102,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=b3,L1_group=B|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,b3,354,250,104,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=others,L1_group=B|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,others,529,370,159,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b2,L1_group=B|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,b2,331,236,95,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b3,L1_group=B|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,b3,285,206,79,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=others,L1_group=B|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,others,495,356,139,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b2,L1_group=B|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,b2,455,329,126,,True,True,L1_group=B|L2_x1=b2|L3_x2=b1
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b3,L1_group=B|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,b3,400,288,112,,True,True,L1_group=B|L2_x1=b2|L3_x2=b1
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b4,L1_group=B|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,b4,262,193,69,,True,True,L1_group=B|L2_x1=b2|L3_x2=b1
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=others,L1_group=B|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,others,397,287,110,,True,True,L1_group=B|L2_x1=b2|L3_x2=b1
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b1,L1_group=B|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b1,382,266,116,,True,True,L1_group=B|L2_x1=b2|L3_x2=b2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b2,L1_group=B|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b2,719,522,197,,True,False,L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b3,L1_group=B|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b3,621,435,186,,True,True,L1_group=B|L2_x1=b2|L3_x2=b2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b4,L1_group=B|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b4,392,292,100,,True,True,L1_group=B|L2_x1=b2|L3_x2=b2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b5,L1_group=B|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b5,283,194,89,,True,True,L1_group=B|L2_x1=b2|L3_x2=b2
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b1,L1_group=B|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b1,353,259,94,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b2,L1_group=B|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b2,622,423,199,,True,False,L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b2
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b3,L1_group=B|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b3,652,432,220,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b4,L1_group=B|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b4,335,231,104,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=others,L1_group=B|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,others,232,168,64,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b1,L1_group=B|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b1,291,194,97,,True,True,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b2,L1_group=B|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b2,500,356,144,,True,True,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b3,L1_group=B|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b3,455,304,151,,True,True,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b4,L1_group=B|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b4,280,202,78,,True,True,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=others,L1_group=B|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,others,203,141,62,,True,True,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=b2,L1_group=B|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b2,423,302,121,,True,True,L1_group=B|L2_x1=b2|L3_x2=b5
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=b3,L1_group=B|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b3,374,266,108,,True,True,L1_group=B|L2_x1=b2|L3_x2=b5
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=others,L1_group=B|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,others,650,470,180,,True,True,L1_group=B|L2_x1=b2|L3_x2=b5
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b2,L1_group=B|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b2,444,310,134,,True,False,L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b2
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b3,L1_group=B|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b3,389,269,120,,True,False,L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b3
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=others,L1_group=B|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,others,612,413,199,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b1,L1_group=B|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b1,390,285,105,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b2,L1_group=B|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b2,702,497,205,,True,False,L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b2
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b3,L1_group=B|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b3,605,433,172,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b4,L1_group=B|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b4,391,283,108,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b5,L1_group=B|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b5,296,219,77,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b1,L1_group=B|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b1,356,256,100,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b2,L1_group=B|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b2,650,461,189,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b3,L1_group=B|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b3,557,381,176,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b4,L1_group=B|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b4,342,220,122,,True,False,L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b4
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=others,L1_group=B|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,others,225,149,76,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b1,L1_group=B|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b1,274,198,76,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b2,L1_group=B|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b2,523,388,135,,True,False,L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b2
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b3,L1_group=B|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b3,464,312,152,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b4,L1_group=B|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b4,272,191,81,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=others,L1_group=B|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,others,186,129,57,,True,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=b2,L1_group=B|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b2,441,307,134,,True,True,L1_group=B|L2_x1=b3|L3_x2=b5
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=b3,L1_group=B|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b3,356,245,111,,True,True,L1_group=B|L2_x1=b3|L3_x2=b5
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=others,L1_group=B|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,others,667,475,192,,True,True,L1_group=B|L2_x1=b3|L3_x2=b5
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b2,L1_group=B|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b2,459,314,145,,True,False,L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b2
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b3,L1_group=B|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b3,383,268,115,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b4,L1_group=B|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b4,266,168,98,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=others,L1_group=B|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,others,422,308,114,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b1,L1_group=B|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b1,360,251,109,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b2,L1_group=B|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b2,710,506,204,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b3,L1_group=B|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b3,662,473,189,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b4,L1_group=B|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b4,383,267,116,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b5,L1_group=B|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b5,267,188,79,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b1,L1_group=B|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b1,350,251,99,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b2,L1_group=B|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b2,754,508,246,,True,False,L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b2
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b3,L1_group=B|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b3,552,386,166,,True,False,L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b3
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b4,L1_group=B|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b4,379,268,111,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=others,L1_group=B|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,others,232,172,60,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b1,L1_group=B|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b1,283,200,83,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b2,L1_group=B|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b2,506,352,154,,True,False,L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b2
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b3,L1_group=B|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b3,496,341,155,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b4,L1_group=B|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b4,287,203,84,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=others,L1_group=B|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,others,193,131,62,,True,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=b2,L1_group=B|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b2,469,315,154,,True,False,L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=b2
L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=b3,L1_group=B|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b3,377,251,126,,True,True,L1_group=B|L2_x1=b4|L3_x2=b5
L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=others,L1_group=B|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,others,637,455,182,,True,True,L1_group=B|L2_x1=b4|L3_x2=b5
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b2,L1_group=B|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b2,336,255,81,,True,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b3,L1_group=B|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b3,322,223,99,,True,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=others,L1_group=B|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,others,543,374,169,,True,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b1,L1_group=B|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b1,333,239,94,,True,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b2,L1_group=B|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b2,585,405,180,,True,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b3,L1_group=B|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b3,503,362,141,,True,True,L1_group=B|L2_x1=b5
