bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_group=B|L2_x1=b1|L3_x2=b1,L3,L1_group=B|L2_x1=b1,532,203,0.14097744360902256,0.11330049261083744,0.4,0.3,0.22660098522167488,0.47368421052631576,0.6,0.391304347826087,0.054187192118226604,0.07389162561576355,203,False,,f1_regret_bnd,0.2199896292455276,-0.04523202237946353,0.2652216516249911,L1_group=B|L2_x1=b1|L3_x2=b1,False,1
L1_group=B|L2_x1=b1|L3_x2=b2,L3,L1_group=B|L2_x1=b1,375,353,0.08533333333333333,0.12464589235127478,0.4,0.2,0.32577903682719545,0.2580645161290322,0.4444444444444444,0.18181818181818182,0.23796033994334279,0.05099150141643059,353,True,L1_group=B,f1_regret_bnd,-0.18669469066983463,-0.04523202237946353,-0.1414626682903711,L1_group=B,True,1
L1_group=B|L2_x1=b1|L3_x2=b3,L3,L1_group=B|L2_x1=b1,328,332,0.07621951219512195,0.060240963855421686,0.6,0.3,0.15060240963855423,0.1739130434782609,0.6666666666666666,0.1,0.045180722891566265,0.009036144578313253,332,False,,f1_regret_bnd,0.0007202723939235302,-0.04523202237946353,0.045952294773387053,L1_group=B|L2_x1=b1|L3_x2=b3,False,1
L1_group=B|L2_x1=b1|L3_x2=b4,L3,L1_group=B|L2_x1=b1,586,248,0.07337883959044368,0.06451612903225806,0.4,0.2,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,248,True,L1_group=B,f1_regret_bnd,-0.1935483870967742,-0.04523202237946353,-0.14831636471731066,L1_group=B,True,1
L1_group=B|L2_x1=b1|L3_x2=b5,L3,L1_group=B|L2_x1=b1,248,237,0.04032258064516129,0.029535864978902954,0.4,0.2,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,237,True,L1_group=B,f1_regret_bnd,-0.08860759493670886,-0.04523202237946353,-0.043375572557245334,L1_group=B,True,1
L1_group=B|L2_x1=b2|L3_x2=b1,L3,L1_group=B|L2_x1=b2,355,463,0.09577464788732394,0.1101511879049676,0.4,0.2,0.2818574514038877,0.13559322033898305,0.5,0.0784313725490196,0.07775377969762419,0.017278617710583154,463,True,L1_group=B,f1_regret_bnd,-0.18514112091371673,-0.1375661375661376,-0.04757498334757915,L1_group=B,True,1
L1_group=B|L2_x1=b2|L3_x2=b2,L3,L1_group=B|L2_x1=b2,469,745,0.11087420042643924,0.11275167785234899,0.4,0.2,0.26174496644295303,0.2752293577981651,0.6,0.17857142857142858,0.0953020134228188,0.03355704697986577,745,False,,f1_regret_bnd,-0.03416661535619733,-0.1375661375661376,0.10339952220994025,L1_group=B|L2_x1=b2|L3_x2=b2,False,1
L1_group=B|L2_x1=b2|L3_x2=b3,L3,L1_group=B|L2_x1=b2,618,650,0.12297734627831715,0.11384615384615385,0.4,0.3,0.28692307692307695,0.31666666666666665,0.41304347826086957,0.25675675675675674,0.04461538461538461,0.07076923076923076,650,False,,f1_regret_bnd,0.007435897435897398,-0.1375661375661376,0.14500203500203498,L1_group=B|L2_x1=b2|L3_x2=b3,False,1
L1_group=B|L2_x1=b2|L3_x2=b4,L3,L1_group=B|L2_x1=b2,657,528,0.1780821917808219,0.10795454545454546,0.5,0.3,0.21117424242424243,0.48979591836734687,0.5853658536585366,0.42105263157894735,0.09659090909090909,0.07765151515151515,528,False,,f1_regret_bnd,0.2303262213976499,-0.1375661375661376,0.36789235896378747,L1_group=B|L2_x1=b2|L3_x2=b4,False,1
L1_group=B|L2_x1=b2|L3_x2=b5,L3,L1_group=B|L2_x1=b2,197,459,0.16243654822335024,0.12636165577342048,0.4,0.3,0.32679738562091504,0.3119266055045872,0.3333333333333333,0.29310344827586204,0.06753812636165578,0.1111111111111111,459,False,,f1_regret_bnd,-0.04863984329715575,-0.1375661375661376,0.08892629426898183,L1_group=B|L2_x1=b2|L3_x2=b5,False,1
L1_group=B|L2_x1=b3|L3_x2=b1,L3,L1_group=B|L2_x1=b3,351,420,0.042735042735042736,0.0380952380952381,0.4,0.2,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,420,True,L1_group=B,f1_regret_bnd,-0.11428571428571428,0.1845792655073142,-0.2988649797930285,L1_group=B,True,1
L1_group=B|L2_x1=b3|L3_x2=b2,L3,L1_group=B|L2_x1=b3,483,771,0.10144927536231885,0.10765239948119326,0.4,0.2,0.2918287937743191,0.169811320754717,0.391304347826087,0.10843373493975904,0.055771725032425425,0.029831387808041506,771,True,L1_group=B,f1_regret_bnd,-0.1499033355358148,0.1845792655073142,-0.334482601043129,L1_group=B,True,1
L1_group=B|L2_x1=b3|L3_x2=b3,L3,L1_group=B|L2_x1=b3,817,666,0.1554467564259486,0.15465465465465467,0.4,0.2,0.3108108108108108,0.467065868263473,0.609375,0.3786407766990291,0.06756756756756757,0.0960960960960961,666,True,L1_group=B,f1_regret_bnd,0.12247127366887843,0.1845792655073142,-0.06210799183843578,L1_group=B,True,1
L1_group=B|L2_x1=b3|L3_x2=b4,L3,L1_group=B|L2_x1=b3,652,515,0.2561349693251534,0.2757281553398058,0.4,0.2,0.4077669902912621,0.5986842105263158,0.5617283950617284,0.6408450704225352,0.39223300970873787,0.3145631067961165,515,True,L1_group=B,f1_regret_bnd,-0.0051992846193152364,0.1845792655073142,-0.18977855012662945,L1_group=B,True,1
L1_group=B|L2_x1=b3|L3_x2=b5,L3,L1_group=B|L2_x1=b3,205,417,0.4146341463414634,0.4052757793764988,0.4,0.2,0.39928057553956836,0.7037974683544304,0.6150442477876106,0.8224852071005917,0.18944844124700239,0.5419664268585132,417,False,,f1_regret_bnd,0.2097926721913608,0.1845792655073142,0.02521340668404659,L1_group=B|L2_x1=b3|L3_x2=b5,False,1
L1_group=B|L2_x1=b4|L3_x2=b1,L3,L1_group=B|L2_x1=b4,540,457,0.05185185185185185,0.06345733041575492,0.4,0.2,0.18818380743982493,0.0,0.0,0.0,0.006564551422319475,0.0,457,True,L1_group=B|L2_x1=b4,f1_regret_bnd,-0.19146608315098468,0.20895048666948787,-0.4004165698204726,L1_group=B|L2_x1=b4,True,1
L1_group=B|L2_x1=b4|L3_x2=b2,L3,L1_group=B|L2_x1=b4,470,715,0.12978723404255318,0.14965034965034965,0.4,0.2,0.3713286713286713,0.3068181818181818,0.391304347826087,0.2523364485981308,0.14965034965034965,0.0965034965034965,715,True,L1_group=B|L2_x1=b4,f1_regret_bnd,-0.1393356643356643,0.20895048666948787,-0.34828615100515214,L1_group=B|L2_x1=b4,True,1
L1_group=B|L2_x1=b4|L3_x2=b3,L3,L1_group=B|L2_x1=b4,813,678,0.22632226322263221,0.252212389380531,0.4,0.2,0.3893805309734513,0.5919540229885059,0.5819209039548022,0.6023391812865497,0.37168141592920356,0.2610619469026549,678,True,L1_group=B|L2_x1=b4,f1_regret_bnd,0.016732784050452754,0.20895048666948787,-0.19221770261903512,L1_group=B|L2_x1=b4,True,1
L1_group=B|L2_x1=b4|L3_x2=b4,L3,L1_group=B|L2_x1=b4,702,500,0.34472934472934474,0.32,0.4,0.2,0.449,0.6178489702517163,0.48736462093862815,0.84375,0.2,0.554,500,True,L1_group=B|L2_x1=b4,f1_regret_bnd,0.06884897025171624,0.20895048666948787,-0.14010151641777163,L1_group=B|L2_x1=b4,True,1
L1_group=B|L2_x1=b4|L3_x2=b5,L3,L1_group=B|L2_x1=b4,201,439,0.6616915422885572,0.6514806378132119,0.2,0.1,0.3200455580865604,0.81524926686217,0.702020202020202,0.972027972027972,0.06150341685649203,0.9020501138952164,439,False,,f1_regret_bnd,0.4644520003473636,0.20895048666948787,0.25550151367787577,L1_group=B|L2_x1=b4|L3_x2=b5,False,1
L1_group=B|L2_x1=b5|L3_x2=b1,L3,L1_group=B|L2_x1=b5,526,355,0.039923954372623575,0.028169014084507043,0.4,0.2,0.07887323943661972,0.0,0.0,0.0,0.016901408450704224,0.0,355,True,L1_group=B|L2_x1=b5,f1_regret_bnd,-0.08732394366197184,0.44016531060312536,-0.5274892542650972,L1_group=B|L2_x1=b5,True,1
L1_group=B|L2_x1=b5|L3_x2=b2,L3,L1_group=B|L2_x1=b5,720,587,0.16111111111111112,0.1567291311754685,0.4,0.2,0.27597955706984667,0.502994011976048,0.56,0.45652173913043476,0.14991482112436116,0.12776831345826234,587,True,L1_group=B|L2_x1=b5,f1_regret_bnd,0.15205704434402073,0.44016531060312536,-0.28810826625910463,L1_group=B|L2_x1=b5,True,1
L1_group=B|L2_x1=b5|L3_x2=b3,L3,L1_group=B|L2_x1=b5,397,530,0.2947103274559194,0.32075471698113206,0.4,0.2,0.4330188679245283,0.608955223880597,0.6181818181818182,0.6,0.20754716981132076,0.3113207547169811,530,True,L1_group=B|L2_x1=b5,f1_regret_bnd,0.07216277105040828,0.44016531060312536,-0.3680025395527171,L1_group=B|L2_x1=b5,True,1
L1_group=B|L2_x1=b5|L3_x2=b4,L3,L1_group=B|L2_x1=b5,394,366,0.5761421319796954,0.6229508196721312,0.4,0.2,0.37158469945355194,0.7762237762237763,0.6453488372093024,0.9736842105263158,0.060109289617486336,0.9398907103825137,366,True,L1_group=B|L2_x1=b5,f1_regret_bnd,0.37458443196148117,0.44016531060312536,-0.06558087864164419,L1_group=B|L2_x1=b5,True,1
