bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_group=B|L2_x1=b5|L3_x2=b5|L4_x3=b2,0.8048780487804879,1.0,0.8918918918918919,0.6190476190476191,0.8470418470418472,0.4377643551752711,0.3216374269005847,0.20689655172413793,0.04597701149425287,0.9425287356321839,87,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b5|L4_x3=b2,0.75,0.5,0.6,0.7461240310077519,0.8010335917312661,0.5982584643192217,0.5852534562211982,0.13703703703703704,0.1259259259259259,0.02962962962962963,135,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b4|L4_x3=b4,0.8444444444444444,0.8636363636363636,0.853932584269663,0.6818181818181819,0.6704545454545454,0.373146806550102,0.37271214642262895,0.3103448275862069,0.1896551724137931,0.7758620689655172,58,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b1|L4_x3=b1,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,45,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b1|L4_x3=b1,0.6,0.8,0.6857142857142857,0.7918918918918919,0.8702702702702703,0.5436364047233597,0.5311475409836065,0.33653846153846156,0.21153846153846154,0.38461538461538464,52,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b1,1.0,0.2,0.33333333333333337,0.6,0.7657142857142857,0.43495883620084,0.31818181818181823,0.13333333333333333,0.08,0.013333333333333334,75,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=b2,0.803921568627451,0.8817204301075269,0.841025641025641,0.6630824372759856,0.7670250896057348,0.3596234025371759,0.35322658903444937,0.29069767441860467,0.18604651162790697,0.7906976744186046,129,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b3,0.7,0.5384615384615384,0.608695652173913,0.7519893899204244,0.8010610079575597,0.56496598177755,0.5588235294117647,0.255,0.09,0.1,100,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b1,0.7222222222222222,0.7878787878787878,0.7536231884057971,0.7776603241719521,0.8456659619450316,0.55125656389075,0.5495118549511855,0.3684210526315789,0.3157894736842105,0.47368421052631576,76,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b5,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.7894736842105263,0.8274853801169592,0.4856618642571827,0.4731182795698924,0.23015873015873015,0.19047619047619047,0.14285714285714285,63,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b1,0.7111111111111111,0.6666666666666666,0.6881720430107527,0.6920289855072463,0.8129528985507247,0.38431914613547324,0.3835368611488015,0.4095744680851064,0.26595744680851063,0.4787234042553192,94,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b4|L4_x3=b2,0.7272727272727273,0.4,0.5161290322580645,0.6693877551020408,0.8193877551020408,0.4198698659936458,0.390818128310771,0.45652173913043476,0.21739130434782608,0.15942028985507245,69,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b4,0.8,0.6666666666666666,0.7272727272727272,0.8264840182648401,0.9452054794520548,0.7104411618513329,0.7070457354758961,0.0949367088607595,0.0759493670886076,0.06329113924050633,79,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b1,0.0,0.0,0.0,0.5,0.7326007326007326,0.0,0.0,0.0851063829787234,0.031914893617021274,0.0,94,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b3,0.7142857142857143,0.6097560975609756,0.6578947368421052,0.7382113821138212,0.8565853658536584,0.4961791754064788,0.4927682475613858,0.38362068965517243,0.2413793103448276,0.3017241379310345,116,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b3|L4_x3=b5,0.7272727272727273,0.6956521739130435,0.711111111111111,0.7595907928388747,0.8337595907928388,0.5232115161481884,0.5228589826142949,0.34210526315789475,0.2631578947368421,0.38596491228070173,57,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b3|L4_x3=b1,0.0,0.0,0.0,0.5,0.85,0.0,0.0,0.10975609756097561,0.07317073170731707,0.0,41,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=b3,0.7938144329896907,1.0,0.8850574712643678,0.5454545454545454,0.8990554899645808,0.2686353447586677,0.1346153846153847,0.21212121212121213,0.020202020202020204,0.9797979797979798,99,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b4,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.6443181818181818,0.7022727272727273,0.34498643951242725,0.33246073298429324,0.46078431372549017,0.17647058823529413,0.13725490196078433,51,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b2,0.7094972067039106,0.9548872180451128,0.8141025641025641,0.6353383458646616,0.8000593589236249,0.3713610350534177,0.3110151187904968,0.3349282296650718,0.11961722488038277,0.8564593301435407,209,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b2,0.6153846153846154,0.34782608695652173,0.4444444444444444,0.657021151586369,0.8146298472385429,0.40428042154695243,0.38467074487225617,0.29239766081871343,0.14619883040935672,0.07602339181286549,171,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b3|L4_x3=b3,0.5897435897435898,0.5111111111111111,0.5476190476190476,0.6488888888888888,0.7792592592592593,0.3077898969435913,0.30593607305936077,0.5,0.3,0.325,120,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b1,0.8,0.9,0.8470588235294118,0.8136363636363637,0.9015151515151515,0.642034105174945,0.635700575815739,0.2876712328767123,0.2054794520547945,0.6164383561643836,73,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b4|L4_x3=b4,0.7333333333333333,0.5,0.5945945945945945,0.7083333333333333,0.8143939393939393,0.4714045207910317,0.4559585492227979,0.42142857142857143,0.21428571428571427,0.21428571428571427,70,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b2|L4_x3=b3,0.6,0.42857142857142855,0.5,0.6746031746031745,0.7888888888888889,0.39770583933420295,0.3893805309734514,0.38819875776397517,0.21739130434782608,0.15527950310559005,161,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b4|L4_x3=b2,0.25,0.375,0.3,0.6446428571428571,0.8547619047619047,0.24083262571086428,0.23500967117988403,0.21238938053097345,0.13274336283185842,0.10619469026548672,113,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b4,0.2,0.1,0.13333333333333333,0.530952380952381,0.7514285714285714,0.08553372034476997,0.07999999999999996,0.26521739130434785,0.12173913043478261,0.043478260869565216,115,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b1|L4_x3=b5,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.7246376811594203,0.7971014492753623,0.45256680091718243,0.4520048602673147,0.524390243902439,0.2926829268292683,0.4146341463414634,41,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b3,0.5714285714285714,0.5,0.5333333333333333,0.7383720930232558,0.9224806201550387,0.5076969541873193,0.5064333504889347,0.1386861313868613,0.058394160583941604,0.051094890510948905,137,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b5|L4_x3=b2,0.0,0.0,0.0,0.4861111111111111,0.5046296296296297,-0.033786868919974296,-0.03305785123966953,0.25333333333333335,0.21333333333333335,0.02666666666666667,75,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.4927536231884058,0.6376811594202898,-0.02034892318891199,-0.019138755980861122,0.1056338028169014,0.08450704225352113,0.014084507042253521,71,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b5|L4_x3=b1,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7152777777777778,0.565685424949238,0.48484848484848486,0.17647058823529413,0.11764705882352941,0.0196078431372549,51,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.5,0.5918367346938775,0.0,0.0,0.06,0.0,0.0,50,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b3|L4_x3=b4,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7445054945054945,0.7884615384615385,0.489010989010989,0.48901098901098905,0.4032258064516129,0.26881720430107525,0.3010752688172043,93,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5223577235772358,0.6300813008130082,0.044715447154471545,0.04471544715447162,0.425531914893617,0.2127659574468085,0.1276595744680851,47,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b1,1.0,0.2727272727272727,0.42857142857142855,0.6363636363636364,0.8680926916221033,0.4855381586898333,0.38154613466334153,0.27419354838709675,0.1774193548387097,0.04838709677419355,62,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b4|L4_x3=b1,0.8,0.8,0.8000000000000002,0.8827586206896552,0.8551724137931035,0.7655172413793103,0.7655172413793103,0.22058823529411764,0.20588235294117646,0.14705882352941177,34,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b1|L4_x3=b3,0.75,0.8125,0.78,0.7395833333333333,0.7900641025641025,0.48596369646889703,0.4838187702265372,0.367816091954023,0.3333333333333333,0.5977011494252874,87,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b3|L4_x3=b1,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.7749999999999999,0.8638888888888888,0.5047146145152359,0.5,0.3055555555555556,0.2916666666666667,0.20833333333333334,72,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b5|L4_x3=b5,0.75,0.6,0.6666666666666665,0.7642857142857142,0.9142857142857144,0.5709223948597402,0.5648854961832062,0.21052631578947367,0.21052631578947367,0.21052631578947367,19,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b2|L4_x3=b2,0.0,0.0,0.0,0.49390243902439024,0.35772357723577236,-0.020869596778242055,-0.017964071856287456,0.11764705882352941,0.0,0.011764705882352941,85,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b2|L4_x3=b5,0.7872340425531915,0.8604651162790697,0.8222222222222222,0.7379248658318426,0.795169946332737,0.4948008774858962,0.4907749077490774,0.3115942028985507,0.17391304347826086,0.6811594202898551,69,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b5|L4_x3=b1,1.0,0.3076923076923077,0.47058823529411764,0.6538461538461539,0.8760683760683761,0.4529108136578383,0.34042553191489355,0.5483870967741935,0.3225806451612903,0.12903225806451613,31,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b1|L4_x3=b1,0.4642857142857143,0.7222222222222222,0.5652173913043479,0.7080498866213152,0.735827664399093,0.37395595417025007,0.35390549662487947,0.5223880597014925,0.5223880597014925,0.417910447761194,67,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b3|L4_x3=b5,0.9166666666666666,0.4583333333333333,0.611111111111111,0.7156531531531531,0.8986486486486487,0.5300338766533665,0.47283950617283943,0.4262295081967213,0.36065573770491804,0.19672131147540983,61,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b2,0.7413793103448276,0.7678571428571429,0.7543859649122806,0.7811888454011742,0.8524951076320939,0.5603254602958055,0.5600487210718635,0.313953488372093,0.2558139534883721,0.4496124031007752,129,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b2,0.2857142857142857,0.15384615384615385,0.2,0.5612980769230769,0.49375,0.16402326361692315,0.15558267236119583,0.2543352601156069,0.06936416184971098,0.04046242774566474,173,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b4|L4_x3=b4,0.18181818181818182,0.6666666666666666,0.28571428571428575,0.6833333333333333,0.7666666666666667,0.22360679774997896,0.16666666666666663,0.45454545454545453,0.3333333333333333,0.3333333333333333,33,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b5|L4_x3=b3,0.0,0.0,0.0,0.47530864197530864,0.5802469135802469,-0.04303314829119353,-0.042553191489361764,0.20238095238095238,0.09523809523809523,0.047619047619047616,84,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b4|L4_x3=b3,0.4375,0.4666666666666667,0.45161290322580644,0.6849462365591398,0.796415770609319,0.36008803660965594,0.35983263598326365,0.3194444444444444,0.16666666666666666,0.14814814814814814,108,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b5|L4_x3=b5,0.6,0.16666666666666666,0.2608695652173913,0.5520833333333334,0.7621527777777778,0.16666666666666666,0.12371134020618546,0.73,0.18,0.1,50,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b5|L4_x3=b5,0.5,0.8181818181818182,0.6206896551724137,0.7874692874692875,0.8697788697788698,0.49913930834993264,0.4698795180722891,0.3333333333333333,0.14583333333333334,0.375,48,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b5|L4_x3=b5,0.6666666666666666,1.0,0.8,0.9642857142857143,0.9642857142857143,0.7867957924694432,0.7647058823529411,0.1875,0.25,0.1875,32,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b3|L4_x3=b2,0.6341463414634146,0.7428571428571429,0.6842105263157895,0.8032467532467533,0.8693506493506493,0.5762990745083318,0.5730061349693252,0.33448275862068966,0.3310344827586207,0.2827586206896552,145,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b5,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6255144032921811,0.1111111111111111,0.11111111111111116,0.4166666666666667,0.19444444444444445,0.75,36,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b5,0.8,0.42105263157894735,0.5517241379310345,0.6872705018359853,0.8225214198286414,0.46947095249625037,0.4315937940761636,0.4838709677419355,0.24193548387096775,0.16129032258064516,62,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b4|L4_x3=b3,0.6923076923076923,0.32142857142857145,0.4390243902439025,0.6394376899696049,0.7898936170212767,0.38007402695672254,0.34347215722976143,0.3975409836065574,0.2459016393442623,0.10655737704918032,122,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b5|L4_x3=b1,0.0,0.0,0.0,0.5,0.30434782608695654,0.0,0.0,0.40384615384615385,0.11538461538461539,0.0,26,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b1,0.0,0.0,0.0,0.5,0.6901960784313727,0.0,0.0,0.35051546391752575,0.061855670103092786,0.0,97,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b4,0.5,1.0,0.6666666666666666,0.9897959183673469,1.0,0.6998542122237651,0.6575342465753424,0.05,0.06,0.04,50,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b5,0.0,0.0,0.0,0.9767441860465116,,0.0,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,43,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b4|L4_x3=b1,0.43478260869565216,0.6666666666666666,0.5263157894736841,0.7417840375586855,0.7830985915492957,0.4145703444789036,0.39953452288595803,0.42441860465116277,0.313953488372093,0.26744186046511625,86,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b3,0.3333333333333333,0.25,0.28571428571428575,0.6106115107913669,0.6879496402877698,0.25362819558357336,0.25076452599388377,0.17346938775510204,0.08163265306122448,0.04081632653061224,147,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b5,0.4,0.2857142857142857,0.3333333333333333,0.6122448979591837,0.749271137026239,0.260359587582133,0.2558139534883721,0.3482142857142857,0.23214285714285715,0.08928571428571429,56,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b1,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.6797488226059655,0.8178963893249608,0.3830754633389573,0.3810316139767055,0.3225806451612903,0.20967741935483872,0.1774193548387097,62,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b4,0.5,0.125,0.2,0.555921052631579,0.8404605263157894,0.21534520157370948,0.16831683168316824,0.24404761904761904,0.2619047619047619,0.023809523809523808,84,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b5|L4_x3=b3,0.6,0.375,0.4615384615384615,0.6597222222222222,0.8229166666666667,0.38821675738207223,0.3739837398373984,0.3522727272727273,0.1590909090909091,0.11363636363636363,44,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b2,0.4444444444444444,0.16,0.23529411764705882,0.5549999999999999,0.7308,0.17022072666229754,0.14473684210526316,0.456,0.144,0.072,125,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b4|L4_x3=b2,0.5,0.7,0.5833333333333334,0.8078313253012048,0.9301204819277108,0.5333401644115423,0.5235655737704918,0.25806451612903225,0.3333333333333333,0.15053763440860216,93,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b2|L4_x3=b4,0.7884615384615384,0.7735849056603774,0.780952380952381,0.7919648666232921,0.8689004554326611,0.5845004417065534,0.5844050138368875,0.36936936936936937,0.2072072072072072,0.46846846846846846,111,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b5|L4_x3=b2,0.0,0.0,0.0,0.47413793103448276,0.5775862068965517,-0.0426014322842305,-0.04166666666666674,0.19166666666666668,0.08333333333333333,0.05,60,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b4|L4_x3=b5,0.875,0.5,0.6363636363636364,0.7361111111111112,0.736111111111111,0.5783517448238059,0.54337899543379,0.48,0.18,0.16,50,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b1|L4_x3=b2,0.625,0.38461538461538464,0.4761904761904762,0.6616954474097332,0.7864992150706437,0.39269523433152326,0.376599634369287,0.3467741935483871,0.22580645161290322,0.12903225806451613,62,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b2,0.5,0.25,0.3333333333333333,0.6201456310679612,0.7038834951456311,0.3365711907390563,0.31629392971246006,0.14485981308411214,0.102803738317757,0.018691588785046728,107,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b2|L4_x3=b3,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5668073136427567,0.7116736990154711,0.13361462728551335,0.13361462728551343,0.35795454545454547,0.13636363636363635,0.10227272727272728,88,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b1,0.7272727272727273,0.64,0.6808510638297872,0.6771428571428572,0.8304761904761906,0.3532777870248776,0.3502824858757062,0.41304347826086957,0.3695652173913043,0.4782608695652174,46,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b1,0.0,0.0,0.0,0.5,0.5131578947368421,0.0,0.0,0.1875,0.075,0.0,40,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b2|L4_x3=b5,0.5238095238095238,0.6875,0.5945945945945946,0.7668269230769231,0.8278846153846153,0.48483173698388726,0.4774193548387097,0.36419753086419754,0.2962962962962963,0.25925925925925924,81,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b1|L4_x3=b5,0.0,0.0,0.0,0.475,0.6166666666666666,-0.060485837890913385,-0.059113300492610765,0.27906976744186046,0.046511627906976744,0.046511627906976744,43,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b4|L4_x3=b5,0.16666666666666666,0.2222222222222222,0.1904761904761905,0.4595959595959596,0.5286195286195287,-0.07339758434175737,-0.072072072072072,0.5952380952380952,0.42857142857142855,0.2857142857142857,42,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b4|L4_x3=b4,0.7,0.7777777777777778,0.7368421052631577,0.811965811965812,0.8945868945868947,0.607700641187805,0.6058091286307055,0.30701754385964913,0.3333333333333333,0.3508771929824561,57,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b1,0.5,0.25,0.3333333333333333,0.6177536231884058,0.6920289855072463,0.32833308206471973,0.30805687203791465,0.1643835616438356,0.0547945205479452,0.0273972602739726,73,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b2|L4_x3=b1,0.6451612903225806,0.6896551724137931,0.6666666666666667,0.75,0.7717003567181926,0.49216206914404476,0.4915254237288136,0.4942528735632184,0.22988505747126436,0.3563218390804598,87,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b2,0.4444444444444444,0.3076923076923077,0.3636363636363637,0.6326597131681877,0.6434159061277706,0.3136032532876387,0.3074018126888217,0.2786259541984733,0.1450381679389313,0.06870229007633588,131,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b2|L4_x3=b2,0.6,0.4166666666666667,0.49180327868852464,0.6723621103117506,0.8381294964028777,0.39821243261205513,0.3887323943661972,0.37142857142857144,0.19428571428571428,0.14285714285714285,175,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b1,0.8461538461538461,0.5641025641025641,0.676923076923077,0.727997227997228,0.8475398475398476,0.4804199701578033,0.451923076923077,0.46710526315789475,0.27631578947368424,0.34210526315789475,76,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b2|L4_x3=b3,0.8813559322033898,0.6842105263157895,0.7703703703703703,0.7948079658605974,0.8910028449502133,0.6034553805150634,0.5878390356319801,0.33,0.2733333333333333,0.3933333333333333,150,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b4,1.0,0.14285714285714285,0.25,0.5714285714285714,0.6629464285714286,0.36140316116210053,0.2310469314079422,0.2112676056338028,0.056338028169014086,0.014084507042253521,71,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b2|L4_x3=b2,0.57,0.7307692307692307,0.6404494382022471,0.66255442670537,0.7548379293662312,0.3225443118261999,0.31343283582089554,0.4782608695652174,0.2391304347826087,0.5434782608695652,184,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b4|L4_x3=b2,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.6385595081247255,0.7795344751866491,0.33007324708992736,0.31981753674607194,0.3975409836065574,0.27049180327868855,0.12295081967213115,122,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b1|L4_x3=b4,0.0,0.0,0.0,0.5,0.8829787234042554,0.0,0.0,0.19607843137254902,0.0196078431372549,0.0,51,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b1,0.0,0.0,0.0,0.5,0.4920634920634921,0.0,0.0,0.09230769230769231,0.0,0.0,65,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b2,0.6521739130434783,0.625,0.6382978723404256,0.7226123595505618,0.8368445692883894,0.4497749651612402,0.4495391160482155,0.39416058394160586,0.2773722627737226,0.3357664233576642,137,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b1,0.5,0.125,0.2,0.5544354838709677,0.844758064516129,0.20791387247637289,0.16167664670658677,0.29285714285714287,0.17142857142857143,0.02857142857142857,70,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b4|L4_x3=b1,1.0,0.3333333333333333,0.5,0.6666666666666666,0.8020833333333333,0.5601120336112039,0.4776119402985074,0.15714285714285714,0.11428571428571428,0.02857142857142857,35,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b4,0.5,0.5,0.5,0.7413793103448276,0.7413793103448276,0.4827586206896552,0.48275862068965514,0.09166666666666666,0.05,0.03333333333333333,60,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b4|L4_x3=b1,0.0,0.0,0.0,0.48148148148148145,0.11111111111111116,-0.037037037037037035,-0.03703703703703698,0.16071428571428573,0.03571428571428571,0.03571428571428571,28,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b1|L4_x3=b1,0.9047619047619048,1.0,0.9500000000000001,0.5,0.8486842105263157,0.0,0.0,0.09523809523809523,0.0,1.0,42,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b4|L4_x3=b3,0.5714285714285714,0.17391304347826086,0.26666666666666666,0.5733201581027668,0.7280632411067194,0.24835868772602718,0.20229007633587792,0.41729323308270677,0.19548872180451127,0.05263157894736842,133,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b4,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.5685579196217494,0.718676122931442,0.16281603807286033,0.15846994535519132,0.4107142857142857,0.19642857142857142,0.10714285714285714,56,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b5,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6586021505376344,0.6129032258064516,0.4381201540315445,0.4097222222222222,0.21323529411764705,0.11764705882352941,0.04411764705882353,68,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b4|L4_x3=b2,0.5135135135135135,0.8260869565217391,0.6333333333333333,0.7862829148805879,0.8413962033067973,0.5038255975331019,0.4748603351955307,0.39361702127659576,0.2553191489361702,0.39361702127659576,94,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b5|L4_x3=b5,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.6682692307692308,0.7932692307692308,0.44307347309910416,0.40697674418604646,0.2647058823529412,0.058823529411764705,0.8823529411764706,34,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b3,0.0,0.0,0.0,0.4924812030075188,0.7807017543859649,-0.025662828341114444,-0.02205882352941191,0.15467625899280577,0.05755395683453238,0.014388489208633094,139,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b4,0.6153846153846154,0.6666666666666666,0.64,0.7852564102564102,0.9006410256410255,0.5534787340572728,0.5527950310559007,0.234375,0.171875,0.203125,64,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b3|L4_x3=b1,0.5,0.3333333333333333,0.4,0.6538461538461539,0.8632478632478633,0.3721042037676254,0.36363636363636365,0.16666666666666666,0.0,0.047619047619047616,42,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b4|L4_x3=b3,0.0,0.0,0.0,0.5,0.5681818181818181,0.0,0.0,0.32432432432432434,0.13513513513513514,0.0,37,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b4|L4_x3=b4,0.17857142857142858,0.625,0.2777777777777778,0.6631493506493507,0.8327922077922078,0.20271657399947485,0.15390505359877482,0.38235294117647056,0.12941176470588237,0.32941176470588235,85,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b3|L4_x3=b1,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8289308176100629,0.8767295597484277,0.6578616352201258,0.6578616352201259,0.3014705882352941,0.1323529411764706,0.22058823529411764,68,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b5,0.0,0.0,0.0,0.47368421052631576,0.4473684210526315,-0.05263157894736842,-0.05263157894736836,0.325,0.25,0.05,40,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b1|L4_x3=b2,0.6923076923076923,0.8333333333333334,0.7563025210084034,0.7205882352941176,0.7959331880900509,0.45405413594751093,0.44383561643835623,0.4380952380952381,0.3142857142857143,0.6190476190476191,105,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b2|L4_x3=b1,0.75,0.5454545454545454,0.631578947368421,0.7483370288248337,0.8913525498891353,0.5621968600174005,0.5517241379310345,0.2692307692307692,0.2692307692307692,0.15384615384615385,52,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b5,1.0,0.35714285714285715,0.5263157894736842,0.6785714285714286,0.7790178571428572,0.5279636773484546,0.4359673024523161,0.532608695652174,0.32608695652173914,0.10869565217391304,46,0.4,0.2
