bucket_id,level,assigned_samples,used_local_decision,fallback_to_parent,parent_id,is_weak,effective_bucket_id,fallback_from_children
L1_group=A|L2_x1=b3|L3_x2=b3,3,0,542,0,L1_group=A|L2_x1=b3,False,L1_group=A|L2_x1=b3|L3_x2=b3,542
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b2,4,153,0,153,L1_group=A|L2_x1=b3|L3_x2=b3,True,L1_group=A|L2_x1=b3|L3_x2=b3,0
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b3,4,137,0,137,L1_group=A|L2_x1=b3|L3_x2=b3,True,L1_group=A|L2_x1=b3|L3_x2=b3,0
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=b4,4,85,0,85,L1_group=A|L2_x1=b3|L3_x2=b3,True,L1_group=A|L2_x1=b3|L3_x2=b3,0
L1_group=A|L2_x1=b3|L3_x2=b3|L4_x3=others,4,75,0,75,L1_group=A|L2_x1=b3|L3_x2=b3,True,L1_group=A|L2_x1=b3|L3_x2=b3,0
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b1,4,73,0,73,L1_group=A|L2_x1=b3|L3_x2=b4,True,L1_group=A|L2_x1=b3|L3_x2=b4,0
L1_group=A|L2_x1=b3|L3_x2=b4,3,0,446,0,L1_group=A|L2_x1=b3,False,L1_group=A|L2_x1=b3|L3_x2=b4,446
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b2,4,133,0,133,L1_group=A|L2_x1=b3|L3_x2=b4,True,L1_group=A|L2_x1=b3|L3_x2=b4,0
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b3,4,129,0,129,L1_group=A|L2_x1=b3|L3_x2=b4,True,L1_group=A|L2_x1=b3|L3_x2=b4,0
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b4,4,68,0,68,L1_group=A|L2_x1=b3|L3_x2=b4,True,L1_group=A|L2_x1=b3|L3_x2=b4,0
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=others,4,43,0,43,L1_group=A|L2_x1=b3|L3_x2=b4,True,L1_group=A|L2_x1=b3|L3_x2=b4,0
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b2,4,122,122,0,L1_group=A|L2_x1=b3|L3_x2=b5,False,L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b2,0
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=b3,4,92,0,92,L1_group=A|L2_x1=b3|L3_x2=b5,True,L1_group=A|L2_x1=b3|L3_x2=b5,0
L1_group=A|L2_x1=b3|L3_x2=b5,3,0,251,0,L1_group=A|L2_x1=b3,False,L1_group=A|L2_x1=b3|L3_x2=b5,251
L1_group=A|L2_x1=b3|L3_x2=b5|L4_x3=others,4,159,0,159,L1_group=A|L2_x1=b3|L3_x2=b5,True,L1_group=A|L2_x1=b3|L3_x2=b5,0
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b2,4,102,0,102,L1_group=A|L2_x1=b4|L3_x2=b1,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4,2,0,2018,0,L1_group=A,False,L1_group=A|L2_x1=b4,2018
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b3,4,97,0,97,L1_group=A|L2_x1=b4|L3_x2=b1,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=b4,4,53,0,53,L1_group=A|L2_x1=b4|L3_x2=b1,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b1|L4_x3=others,4,102,0,102,L1_group=A|L2_x1=b4|L3_x2=b1,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b1,4,86,0,86,L1_group=A|L2_x1=b4|L3_x2=b2,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b2,4,184,184,0,L1_group=A|L2_x1=b4|L3_x2=b2,False,L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b2,0
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b3,4,162,0,162,L1_group=A|L2_x1=b4|L3_x2=b2,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b4,4,104,0,104,L1_group=A|L2_x1=b4|L3_x2=b2,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b2|L4_x3=b5,4,73,0,73,L1_group=A|L2_x1=b4|L3_x2=b2,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b1,4,90,0,90,L1_group=A|L2_x1=b4|L3_x2=b3,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b2,4,173,0,173,L1_group=A|L2_x1=b4|L3_x2=b3,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b3,4,170,0,170,L1_group=A|L2_x1=b4|L3_x2=b3,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b4,4,77,0,77,L1_group=A|L2_x1=b4|L3_x2=b3,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b5,4,71,0,71,L1_group=A|L2_x1=b4|L3_x2=b3,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b1,4,71,0,71,L1_group=A|L2_x1=b4|L3_x2=b4,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b2,4,123,0,123,L1_group=A|L2_x1=b4|L3_x2=b4,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b3,4,98,0,98,L1_group=A|L2_x1=b4|L3_x2=b4,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b4,4,73,0,73,L1_group=A|L2_x1=b4|L3_x2=b4,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=others,4,53,0,53,L1_group=A|L2_x1=b4|L3_x2=b4,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b2,4,131,131,0,L1_group=A|L2_x1=b4|L3_x2=b5,False,L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b2,0
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b3,4,88,0,88,L1_group=A|L2_x1=b4|L3_x2=b5,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=others,4,152,0,152,L1_group=A|L2_x1=b4|L3_x2=b5,True,L1_group=A|L2_x1=b4,0
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b2,4,98,0,98,L1_group=A|L2_x1=b5|L3_x2=b1,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5,2,0,1292,0,L1_group=A,False,L1_group=A|L2_x1=b5,1292
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b3,4,80,0,80,L1_group=A|L2_x1=b5|L3_x2=b1,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=others,4,139,0,139,L1_group=A|L2_x1=b5|L3_x2=b1,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b1,4,83,0,83,L1_group=A|L2_x1=b5|L3_x2=b2,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b2,4,151,0,151,L1_group=A|L2_x1=b5|L3_x2=b2,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b3,4,129,129,0,L1_group=A|L2_x1=b5|L3_x2=b2,False,L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b3,0
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=b4,4,77,0,77,L1_group=A|L2_x1=b5|L3_x2=b2,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b2|L4_x3=others,4,67,0,67,L1_group=A|L2_x1=b5|L3_x2=b2,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b1,4,68,0,68,L1_group=A|L2_x1=b5|L3_x2=b3,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b2,4,130,0,130,L1_group=A|L2_x1=b5|L3_x2=b3,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b3,4,126,0,126,L1_group=A|L2_x1=b5|L3_x2=b3,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b4,4,71,0,71,L1_group=A|L2_x1=b5|L3_x2=b3,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=others,4,44,0,44,L1_group=A|L2_x1=b5|L3_x2=b3,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b2,4,104,104,0,L1_group=A|L2_x1=b5|L3_x2=b4,False,L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b2,0
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b3,4,80,80,0,L1_group=A|L2_x1=b5|L3_x2=b4,False,L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b3,0
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=others,4,158,0,158,L1_group=A|L2_x1=b5|L3_x2=b4,True,L1_group=A|L2_x1=b5,0
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b2,4,108,0,108,L1_group=A|L2_x1=b5|L3_x2=b5,True,L1_group=A|L2_x1=b5|L3_x2=b5,0
L1_group=A|L2_x1=b5|L3_x2=b5,3,0,308,0,L1_group=A|L2_x1=b5,False,L1_group=A|L2_x1=b5|L3_x2=b5,308
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b3,4,85,0,85,L1_group=A|L2_x1=b5|L3_x2=b5,True,L1_group=A|L2_x1=b5|L3_x2=b5,0
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=others,4,115,0,115,L1_group=A|L2_x1=b5|L3_x2=b5,True,L1_group=A|L2_x1=b5|L3_x2=b5,0
L1_group=B|L2_x1=b1|L3_x2=b1,3,166,166,0,L1_group=B|L2_x1=b1,False,L1_group=B|L2_x1=b1|L3_x2=b1,0
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=b2,4,90,0,90,L1_group=B|L2_x1=b1|L3_x2=b2,True,L1_group=B,0
L1_group=B,1,0,4134,0,ROOT,False,L1_group=B,4134
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=b3,4,86,0,86,L1_group=B|L2_x1=b1|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=others,4,118,0,118,L1_group=B|L2_x1=b1|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b2,4,107,0,107,L1_group=B|L2_x1=b1|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b3,4,85,0,85,L1_group=B|L2_x1=b1|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=others,4,107,0,107,L1_group=B|L2_x1=b1|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b4,3,218,0,218,L1_group=B|L2_x1=b1,True,L1_group=B,0
L1_group=B|L2_x1=b1|L3_x2=b5,3,201,0,201,L1_group=B|L2_x1=b1,True,L1_group=B,0
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b2,4,123,0,123,L1_group=B|L2_x1=b2|L3_x2=b1,True,L1_group=B|L2_x1=b2|L3_x2=b1,0
L1_group=B|L2_x1=b2|L3_x2=b1,3,0,393,0,L1_group=B|L2_x1=b2,False,L1_group=B|L2_x1=b2|L3_x2=b1,393
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b3,4,104,0,104,L1_group=B|L2_x1=b2|L3_x2=b1,True,L1_group=B|L2_x1=b2|L3_x2=b1,0
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b4,4,60,0,60,L1_group=B|L2_x1=b2|L3_x2=b1,True,L1_group=B|L2_x1=b2|L3_x2=b1,0
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=others,4,106,0,106,L1_group=B|L2_x1=b2|L3_x2=b1,True,L1_group=B|L2_x1=b2|L3_x2=b1,0
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b1,4,91,0,91,L1_group=B|L2_x1=b2|L3_x2=b2,True,L1_group=B|L2_x1=b2|L3_x2=b2,0
L1_group=B|L2_x1=b2|L3_x2=b2,3,0,426,0,L1_group=B|L2_x1=b2,False,L1_group=B|L2_x1=b2|L3_x2=b2,426
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b2,4,180,180,0,L1_group=B|L2_x1=b2|L3_x2=b2,False,L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b2,0
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b3,4,174,0,174,L1_group=B|L2_x1=b2|L3_x2=b2,True,L1_group=B|L2_x1=b2|L3_x2=b2,0
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b4,4,100,0,100,L1_group=B|L2_x1=b2|L3_x2=b2,True,L1_group=B|L2_x1=b2|L3_x2=b2,0
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b5,4,61,0,61,L1_group=B|L2_x1=b2|L3_x2=b2,True,L1_group=B|L2_x1=b2|L3_x2=b2,0
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b1,4,89,0,89,L1_group=B|L2_x1=b2|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b2,4,161,161,0,L1_group=B|L2_x1=b2|L3_x2=b3,False,L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b2,0
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b3,4,137,0,137,L1_group=B|L2_x1=b2|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b4,4,78,0,78,L1_group=B|L2_x1=b2|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=others,4,57,0,57,L1_group=B|L2_x1=b2|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b1,4,70,0,70,L1_group=B|L2_x1=b2|L3_x2=b4,True,L1_group=B|L2_x1=b2|L3_x2=b4,0
L1_group=B|L2_x1=b2|L3_x2=b4,3,0,442,0,L1_group=B|L2_x1=b2,False,L1_group=B|L2_x1=b2|L3_x2=b4,442
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b2,4,142,0,142,L1_group=B|L2_x1=b2|L3_x2=b4,True,L1_group=B|L2_x1=b2|L3_x2=b4,0
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b3,4,111,0,111,L1_group=B|L2_x1=b2|L3_x2=b4,True,L1_group=B|L2_x1=b2|L3_x2=b4,0
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b4,4,80,0,80,L1_group=B|L2_x1=b2|L3_x2=b4,True,L1_group=B|L2_x1=b2|L3_x2=b4,0
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=others,4,39,0,39,L1_group=B|L2_x1=b2|L3_x2=b4,True,L1_group=B|L2_x1=b2|L3_x2=b4,0
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=b2,4,112,0,112,L1_group=B|L2_x1=b2|L3_x2=b5,True,L1_group=B|L2_x1=b2|L3_x2=b5,0
L1_group=B|L2_x1=b2|L3_x2=b5,3,0,362,0,L1_group=B|L2_x1=b2,False,L1_group=B|L2_x1=b2|L3_x2=b5,362
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=b3,4,108,0,108,L1_group=B|L2_x1=b2|L3_x2=b5,True,L1_group=B|L2_x1=b2|L3_x2=b5,0
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=others,4,142,0,142,L1_group=B|L2_x1=b2|L3_x2=b5,True,L1_group=B|L2_x1=b2|L3_x2=b5,0
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b2,4,107,107,0,L1_group=B|L2_x1=b3|L3_x2=b1,False,L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b2,0
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b3,4,107,107,0,L1_group=B|L2_x1=b3|L3_x2=b1,False,L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b3,0
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=others,4,182,0,182,L1_group=B|L2_x1=b3|L3_x2=b1,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b1,4,80,0,80,L1_group=B|L2_x1=b3|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b2,4,199,199,0,L1_group=B|L2_x1=b3|L3_x2=b2,False,L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b2,0
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b3,4,183,0,183,L1_group=B|L2_x1=b3|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b4,4,99,0,99,L1_group=B|L2_x1=b3|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b5,4,64,0,64,L1_group=B|L2_x1=b3|L3_x2=b2,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b1,4,87,0,87,L1_group=B|L2_x1=b3|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b2,4,170,0,170,L1_group=B|L2_x1=b3|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b3,4,167,0,167,L1_group=B|L2_x1=b3|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b4,4,90,90,0,L1_group=B|L2_x1=b3|L3_x2=b3,False,L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b4,0
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=others,4,55,0,55,L1_group=B|L2_x1=b3|L3_x2=b3,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b1,4,73,0,73,L1_group=B|L2_x1=b3|L3_x2=b4,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b2,4,154,154,0,L1_group=B|L2_x1=b3|L3_x2=b4,False,L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b2,0
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b3,4,110,0,110,L1_group=B|L2_x1=b3|L3_x2=b4,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=b4,4,69,0,69,L1_group=B|L2_x1=b3|L3_x2=b4,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b4|L4_x3=others,4,46,0,46,L1_group=B|L2_x1=b3|L3_x2=b4,True,L1_group=B,0
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=b2,4,117,0,117,L1_group=B|L2_x1=b3|L3_x2=b5,True,L1_group=B|L2_x1=b3|L3_x2=b5,0
L1_group=B|L2_x1=b3|L3_x2=b5,3,0,362,0,L1_group=B|L2_x1=b3,False,L1_group=B|L2_x1=b3|L3_x2=b5,362
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=b3,4,105,0,105,L1_group=B|L2_x1=b3|L3_x2=b5,True,L1_group=B|L2_x1=b3|L3_x2=b5,0
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=others,4,140,0,140,L1_group=B|L2_x1=b3|L3_x2=b5,True,L1_group=B|L2_x1=b3|L3_x2=b5,0
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b2,4,114,114,0,L1_group=B|L2_x1=b4|L3_x2=b1,False,L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b2,0
