bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=morning|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.6842105263157895,0.0,0.0,0.47619047619047616,0.0,0.0,21,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=night|L4_Distance=300-800,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=night|L4_Distance=800-1500,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.6666666666666667,0.0,0.0,3,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=night|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0.5,0.5,0.5,0.6710526315789473,0.631578947368421,0.34210526315789475,0.3421052631578947,0.86,0.68,0.24,25,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=afternoon|L4_Distance=300-800,0.375,0.3,0.33333333333333326,0.5538461538461539,0.773076923076923,0.11602387022306428,0.11475409836065575,0.6527777777777778,0.4166666666666667,0.2222222222222222,36,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0.4,0.25,0.3076923076923077,0.5901162790697674,0.7325581395348837,0.22041875763163765,0.21269296740994859,0.6764705882352942,0.47058823529411764,0.09803921568627451,51,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=evening|L4_Distance=1500-5000,0.0,0.0,0.0,0.5,,0.0,0.0,1.0,0.5,0.5,2,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=evening|L4_Distance=300-800,0.5,0.3333333333333333,0.4,0.5952380952380952,0.7142857142857142,0.2182178902359924,0.21052631578947367,0.7,0.5,0.2,10,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=evening|L4_Distance=800-1500,0.3333333333333333,0.5,0.4,0.41666666666666663,0.33333333333333337,-0.16666666666666666,-0.15384615384615374,0.9,0.4,0.6,5,0.3,0.2
