bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,4,412,185,0.28005328005328,0.404040404040404,0.6798201798201798,0.8864864864864865,0.6270270270270271,0.3081081081081081,bac_regret,-0.6064332064332065,-0.5637573211102622,-0.0426758853229443,True,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,4,62,25,0.375,0.5714285714285714,0.6985294117647058,0.8,0.48,0.52,bac_regret,-0.425,-0.5637573211102622,0.1387573211102621,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,4,201,79,0.4968905472636816,0.1538461538461538,0.6629353233830846,0.6392405063291139,0.1139240506329113,0.0126582278481012,bac_regret,-0.1423499590654323,-0.5637573211102622,0.4214073620448299,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,4,97,44,0.40625,0.5416666666666666,0.65625,0.7386363636363636,0.2727272727272727,0.7272727272727273,bac_regret,-0.3323863636363636,-0.4295238095238095,0.0971374458874458,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,4,93,38,0.4791666666666667,0.2,0.6666666666666667,0.6842105263157895,0.2105263157894736,0.0526315789473684,bac_regret,-0.2050438596491228,-0.4295238095238095,0.2244799498746867,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,4,8,2,,,,,,,bac_regret,,-0.4295238095238095,,True,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,4,426,156,0.4963503649635036,0.0,0.4394928928159815,0.592948717948718,0.0064102564102564,0.0064102564102564,bac_regret,-0.0965983529852143,-0.3193181818181818,0.2227198288329674,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,4,37,19,,,,,,,bac_regret,,-0.3193181818181818,,True,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,4,263,81,0.5,0.0,0.8538961038961039,0.2469135802469135,0.0,0.0,bac_regret,0.2530864197530864,-0.3193181818181818,0.5724046015712683,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,4,120,47,0.5,0.0,0.7444444444444445,0.1382978723404255,0.0212765957446808,0.0,bac_regret,0.3617021276595744,0.273972602739726,0.0877295249198484,False,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,,,,,,,,,,
