bucket_id,level,assigned_samples,used_local_decision,fallback_to_parent,parent_id,is_weak,effective_bucket_id,fallback_from_children
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,1007,0,1007,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,617,0,617,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,376,0,376,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,260,0,260,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,2,0,917,0,L1_UniqueCarrier=UA,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,917
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,4,344,0,344,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,4,184,0,184,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=others,4,129,0,129,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,4,1194,1194,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,4,687,687,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,4,368,368,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=others,4,490,0,490,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,3,0,490,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,490
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,4,83,83,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=800-1500,4,63,0,63,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,3,0,115,0,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,115
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=<=300,4,29,0,29,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=others,4,23,0,23,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,33,0,33,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,40,40,0,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=others,4,7,0,7,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=afternoon,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=evening|L4_Distance=300-800,4,25,25,0,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=evening|L4_Distance=others,4,20,0,20,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=evening,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,44,44,0,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=300-800,4,50,0,50,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,3,0,51,0,L1_UniqueCarrier=UA|L2_Origin=PHL,False,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,51
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=others,4,1,0,1,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=PHL|L3_CRSDepTime=others,3,11,0,11,L1_UniqueCarrier=UA|L2_Origin=PHL,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,65,0,65,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=PHX,0
L1_UniqueCarrier=UA|L2_Origin=PHX,2,0,85,0,L1_UniqueCarrier=UA,False,L1_UniqueCarrier=UA|L2_Origin=PHX,85
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,19,19,0,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=others,4,1,0,1,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=PHX,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=300-800,4,33,0,33,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,3,0,47,0,L1_UniqueCarrier=UA|L2_Origin=PHX,False,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,47
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=others,4,14,0,14,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=evening,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=300-800,4,68,0,68,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,3,0,82,0,L1_UniqueCarrier=UA|L2_Origin=PHX,False,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,82
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=800-1500,4,31,31,0,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=others,4,14,0,14,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=PHX|L3_CRSDepTime=night,3,19,0,19,L1_UniqueCarrier=UA|L2_Origin=PHX,True,L1_UniqueCarrier=UA|L2_Origin=PHX,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,32,0,32,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SEA,0
L1_UniqueCarrier=UA|L2_Origin=SEA,2,0,124,0,L1_UniqueCarrier=UA,False,L1_UniqueCarrier=UA|L2_Origin=SEA,124
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,68,0,68,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SEA,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,72,72,0,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=others,4,3,0,3,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SEA,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,27,27,0,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=1500-5000,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=300-800,4,40,40,0,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=800-1500,4,27,27,0,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=SEA,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,73,73,0,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning|L4_Distance=300-800,4,55,0,55,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,3,0,116,0,L1_UniqueCarrier=UA|L2_Origin=SEA,False,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,116
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning|L4_Distance=800-1500,4,61,0,61,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SEA|L3_CRSDepTime=night,3,19,0,19,L1_UniqueCarrier=UA|L2_Origin=SEA,True,L1_UniqueCarrier=UA|L2_Origin=SEA,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,192,192,0,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,401,0,401,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SFO,0
L1_UniqueCarrier=UA|L2_Origin=SFO,2,0,771,0,L1_UniqueCarrier=UA,False,L1_UniqueCarrier=UA|L2_Origin=SFO,771
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,47,0,47,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SFO,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,21,0,21,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=SFO,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,105,105,0,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=1500-5000,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=300-800,4,302,0,302,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening,True,L1_UniqueCarrier=UA|L2_Origin=SFO,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=800-1500,4,20,20,0,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=<=300,4,29,29,0,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,264,0,264,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,3,0,700,0,L1_UniqueCarrier=UA|L2_Origin=SFO,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,700
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning|L4_Distance=300-800,4,366,0,366,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning|L4_Distance=800-1500,4,70,0,70,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning|L4_Distance=<=300,4,29,29,0,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night|L4_Distance=300-800,4,14,0,14,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,True,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,0
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,3,0,39,0,L1_UniqueCarrier=UA|L2_Origin=SFO,False,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,39
L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night|L4_Distance=others,4,25,0,25,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,True,L1_UniqueCarrier=UA|L2_Origin=SFO|L3_CRSDepTime=night,0
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,41,0,41,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=afternoon,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,12,0,12,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=afternoon,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning|L4_Distance=300-800,4,45,45,0,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning,False,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning|L4_Distance=800-1500,4,19,0,19,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning,3,0,19,0,L1_UniqueCarrier=UA|L2_Origin=SLC,False,L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=morning,19
L1_UniqueCarrier=UA|L2_Origin=SLC|L3_CRSDepTime=others,3,17,0,17,L1_UniqueCarrier=UA|L2_Origin=SLC,True,ROOT,0
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,14,0,14,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=STL,0
L1_UniqueCarrier=UA|L2_Origin=STL,2,0,37,0,L1_UniqueCarrier=UA,False,L1_UniqueCarrier=UA|L2_Origin=STL,37
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,13,0,13,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=UA|L2_Origin=STL,0
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning|L4_Distance=<=300,4,20,0,20,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,3,0,35,0,L1_UniqueCarrier=UA|L2_Origin=STL,False,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,35
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning|L4_Distance=others,4,15,0,15,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=UA|L2_Origin=STL|L3_CRSDepTime=others,3,10,0,10,L1_UniqueCarrier=UA|L2_Origin=STL,True,L1_UniqueCarrier=UA|L2_Origin=STL,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,29,0,29,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=ATL,2,0,78,0,L1_UniqueCarrier=US,False,L1_UniqueCarrier=US|L2_Origin=ATL,78
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,18,18,0,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon|L4_Distance=others,4,7,0,7,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening|L4_Distance=300-800,4,24,0,24,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening|L4_Distance=<=300,4,14,0,14,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=evening,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning|L4_Distance=300-800,4,55,55,0,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,False,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning|L4_Distance=<=300,4,22,22,0,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,False,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning|L4_Distance=others,4,13,0,13,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,3,0,13,0,L1_UniqueCarrier=US|L2_Origin=ATL,False,L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=morning,13
L1_UniqueCarrier=US|L2_Origin=ATL|L3_CRSDepTime=others,3,2,0,2,L1_UniqueCarrier=US|L2_Origin=ATL,True,L1_UniqueCarrier=US|L2_Origin=ATL,0
L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,155,155,0,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,22,0,22,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=US|L2_Origin=BOS,0
L1_UniqueCarrier=US|L2_Origin=BOS,2,0,121,0,L1_UniqueCarrier=US,False,L1_UniqueCarrier=US|L2_Origin=BOS,121
L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,101,101,0,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon|L4_Distance=others,4,4,0,4,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=US|L2_Origin=BOS,0
L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=evening|L4_Distance=300-800,4,88,88,0,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=evening,False,L1_UniqueCarrier=US|L2_Origin=BOS|L3_CRSDepTime=evening|L4_Distance=300-800,0
