bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,304,140,0.8409090909090909,0.8000000000000002,0.9315151515151516,0.1035714285714285,0.0571428571428571,0.2142857142857142,f1_regret_bnd,0.6392857142857145,0.4246584988029854,0.214627215482729,False,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,1.0,0.6363636363636364,0.7777777777777778,0.8181818181818181,0.953475935828877,0.7626419070552523,0.7354758961681087,0.10514018691588785,0.1588785046728972,0.1308411214953271
L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,1796,782,0.7604701109652786,0.788091068301226,0.9146177979603728,0.1643222506393861,0.1368286445012787,0.3606138107416879,f1_regret_bnd,0.486940173160561,0.4246584988029854,0.0622816743575755,False,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,0.7316017316017316,0.7477876106194691,0.7396061269146609,0.7984680145554766,0.8938053097345132,0.5940649314273176,0.5939784784972442,0.19427001569858712,0.19309262166405022,0.3626373626373626
L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,123,50,,,,,,,f1_regret_bnd,,-0.034375,,True,ROOT,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
L1_age=old|L2_education=low|L3_hours-per-week=others,L1_age=old|L2_education=low,3,66,30,,,,,,,f1_regret_bnd,,-0.034375,,True,ROOT,,,,,,,,,,
L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,499,211,0.4872512437810945,0.58,0.8407960199004975,0.240521327014218,0.4502369668246445,0.1563981042654028,f1_regret_bnd,-0.1107582938388626,0.1916847957457094,-0.302443089584572,True,ROOT,0.7291666666666666,0.5072463768115942,0.5982905982905983,0.7016231884057971,0.8397681159420289,0.447355704037346,0.4327485380116959,0.25644329896907214,0.32989690721649484,0.24742268041237114
L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,287,139,0.8504273504273505,0.6666666666666666,0.976068376068376,0.0467625899280575,0.0503597122302158,0.0863309352517985,f1_regret_bnd,0.5695443645083932,0.1916847957457094,0.3778595687626837,False,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,1.0,0.3333333333333333,0.5,0.6666666666666666,0.8996598639455782,0.5659164584181103,0.48514851485148525,0.052884615384615384,0.057692307692307696,0.019230769230769232
L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,1523,642,0.5823317307692308,0.5429864253393665,0.8450871394230769,0.1943146417445483,0.2585669781931464,0.1417445482866043,f1_regret_bnd,0.0901048054016718,0.1916847957457094,-0.1015799903440376,True,ROOT,0.78,0.3277310924369748,0.46153846153846156,0.6508631821522936,0.8745356298547787,0.4316078853654988,0.38113879896609704,0.20064575645756458,0.3062730627306273,0.09225092250922509
L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,326,131,0.6867198335644937,0.9223744292237444,0.8938973647711512,0.1068702290076335,0.0229007633587786,0.8854961832061069,f1_regret_bnd,0.7926034368573321,0.7276054463554464,0.0649979905018857,False,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,0.8426966292134831,0.974025974025974,0.9036144578313253,0.737012987012987,0.8942486085343228,0.5832725295417912,0.5488721804511278,0.1380952380952381,0.11428571428571428,0.8476190476190476
L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,71,30,0.8529411764705883,0.9285714285714286,0.9638009049773756,0.075,0.1,0.5,f1_regret_bnd,0.7535714285714287,0.7276054463554464,0.0259659822159822,False,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,0.9,0.8181818181818182,0.8571428571428572,0.8636363636363636,0.9586776859504131,0.7302967433402214,0.7272727272727273,0.13636363636363635,0.22727272727272727,0.45454545454545453
L1_age=old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=old|L2_education=top,3,387,160,0.7330088941097499,0.8636363636363636,0.8647424064440342,0.1703125,0.03125,0.74375,f1_regret_bnd,0.6620738636363637,0.7276054463554464,-0.0655315827190827,True,L1_age=old|L2_education=top,0.8765432098765432,0.9102564102564102,0.8930817610062893,0.8122710622710623,0.8490842490842491,0.6409520799604912,0.639654848996436,0.1504424778761062,0.17699115044247787,0.7168141592920354
L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high,3,290,138,0.6521739130434783,0.8108108108108109,0.8771266540642721,0.2047101449275362,0.1884057971014492,0.572463768115942,f1_regret_bnd,0.4176948687818253,0.424306625577812,-0.0066117567959866,True,L1_age=very_old|L2_education=high,0.7534246575342466,0.8088235294117647,0.7801418439716311,0.7544117647058823,0.8352941176470589,0.5129257389849734,0.5113300492610837,0.251953125,0.2890625,0.5703125
L1_age=very_old|L2_education=high|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=high,3,293,134,0.6329545454545454,0.4864864864864864,0.8329545454545455,0.1828358208955224,0.0895522388059701,0.0970149253731343,f1_regret_bnd,0.2140984267849939,0.424306625577812,-0.210208198792818,True,L1_age=very_old|L2_education=high,0.6190476190476191,0.52,0.5652173913043478,0.7123809523809523,0.8585714285714287,0.4527977118790583,0.4500504540867811,0.20412844036697247,0.1926605504587156,0.1926605504587156
L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high,3,677,326,0.7047619047619047,0.7338129496402879,0.8598015873015874,0.2162576687116564,0.1349693251533742,0.4662576687116564,f1_regret_bnd,0.3825859557752572,0.424306625577812,-0.0417206698025547,True,L1_age=very_old|L2_education=high,0.7101449275362319,0.8305084745762712,0.7656250000000001,0.7703267010562516,0.8628715303365266,0.5406534021125031,0.5340936665857802,0.2197265625,0.17578125,0.5390625
L1_age=very_old|L2_education=low|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=low,3,100,35,,,,,,,f1_regret_bnd,,0.1578947368421052,,True,ROOT,0.0,0.0,0.0,0.5,0.6363636363636364,0.0,0.0,0.04411764705882353,0.0,0.0
L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,151,56,0.5,0.0,0.8238993710691824,0.0803571428571428,0.0,0.0,f1_regret_bnd,-0.0803571428571428,0.1578947368421052,-0.2382518796992481,True,ROOT,0.0,0.0,0.0,0.5,0.8023255813953488,0.0,0.0,0.05555555555555555,0.044444444444444446,0.0
L1_age=very_old|L2_education=low|L3_hours-per-week=others,L1_age=very_old|L2_education=low,3,43,23,,,,,,,f1_regret_bnd,,0.1578947368421052,,True,ROOT,,,,,,,,,,
L1_age=very_old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=mid,3,248,120,0.5170998632010944,0.5357142857142857,0.7523939808481532,0.2708333333333333,0.325,0.1833333333333333,f1_regret_bnd,-0.0601190476190476,0.1898839137645108,-0.2500029613835584,True,ROOT,0.6086956521739131,0.42424242424242425,0.5,0.6287878787878788,0.7356902356902357,0.28340331810242175,0.2737030411449015,0.34770114942528735,0.5057471264367817,0.26436781609195403
L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid,3,427,171,0.6897177419354839,0.5833333333333334,0.7891129032258064,0.0906432748538011,0.0526315789473684,0.0467836257309941,f1_regret_bnd,0.4400584795321637,0.1898839137645108,0.2501745657676529,False,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,1.0,0.45454545454545453,0.625,0.7272727272727273,0.7418181818181818,0.6585792122172903,0.6050338818973863,0.08088235294117647,0.058823529411764705,0.03676470588235294
L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid,3,937,382,0.6520524149390129,0.5549132947976879,0.8293871077376233,0.2146596858638743,0.1361256544502617,0.2146596858638743,f1_regret_bnd,0.2041279544835517,0.1898839137645108,0.0142440407190409,False,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,0.7297297297297297,0.3698630136986301,0.49090909090909085,0.6664129883307965,0.8167427701674277,0.43913590930145874,0.4058401385795596,0.21501457725947523,0.3294460641399417,0.10787172011661808
L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top,3,164,60,0.610248447204969,0.9052631578947368,0.9114906832298136,0.1291666666666666,0.1166666666666666,0.8166666666666667,f1_regret_bnd,0.6594298245614035,0.5582793596480509,0.1011504649133526,False,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,0.8333333333333334,1.0,0.9090909090909091,0.7,0.8696296296296296,0.5773502691896257,0.5,0.13333333333333333,0.08333333333333333,0.9
L1_age=very_old|L2_education=top|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=top,3,86,40,0.525,0.6976744186046512,0.7500000000000001,0.3,0.25,0.575,f1_regret_bnd,0.1476744186046512,0.5582793596480509,-0.4106049410433997,True,L1_age=very_old|L2_education=top,0.875,0.7368421052631579,0.7999999999999999,0.791497975708502,0.9068825910931174,0.5726562866782,0.5625,0.1953125,0.28125,0.5
L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top,3,191,67,0.8474358974358974,0.9615384615384616,0.964102564102564,0.0634328358208955,0.044776119402985,0.7761194029850746,f1_regret_bnd,0.8533295063145809,0.5582793596480509,0.29505014666653,False,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,0.88,0.8979591836734694,0.888888888888889,0.7910848549946294,0.8775510204081632,0.5921110845611641,0.5917030567685589,0.15073529411764705,0.1323529411764706,0.7352941176470589
L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,151,70,0.8258706467661692,0.8,1.0,0.0142857142857142,0.0285714285714285,0.0285714285714285,f1_regret_bnd,0.7571428571428572,0.6892825311942957,0.0678603259485615,False,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,1.0,0.4,0.5714285714285715,0.7,0.925,0.6161663873899261,0.5503685503685505,0.08196721311475409,0.03278688524590164,0.03278688524590164
L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,860,366,0.6666666666666666,0.5,0.827364554637282,0.0081967213114754,0.0,0.0027322404371584,f1_regret_bnd,0.4918032786885246,0.6892825311942957,-0.1974792525057711,True,L1_age=young|L2_education=high,0.0,0.0,0.0,0.5,0.885483870967742,0.0,0.0,0.009615384615384616,0.0,0.0
L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,793,308,0.6599777034559643,0.5,0.9197324414715718,0.0275974025974025,0.0194805194805194,0.0097402597402597,f1_regret_bnd,0.4529220779220779,0.6892825311942957,-0.2363604532722178,True,L1_age=young|L2_education=high,0.8,0.36363636363636365,0.5000000000000001,0.6799242424242424,0.9473140495867768,0.5277777777777778,0.4871794871794872,0.03636363636363636,0.04,0.01818181818181818
L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,153,67,0.4923076923076923,0.0,0.8846153846153846,0.0485074626865671,0.0149253731343283,0.0,f1_regret_bnd,-0.0634328358208955,-0.0215736040609137,-0.0418592317599818,True,ROOT,1.0,0.3333333333333333,0.5,0.6666666666666666,0.954954954954955,0.5623515948579824,0.48051948051948046,0.075,0.0,0.025
L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,726,302,,,,,,,f1_regret_bnd,,-0.0215736040609137,,True,ROOT,0.0,0.0,0.0,0.5,0.9789473684210527,0.0,0.0,0.005244755244755245,0.0,0.0
L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,833,352,0.6666666666666666,0.5,0.944603629417383,0.0085227272727272,0.0,0.002840909090909,f1_regret_bnd,0.4914772727272727,-0.0215736040609137,0.5130508767881864,False,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008620689655172414,0.0034482758620689655,0.006896551724137931
