dataset,metric,gain
Bank,POS_coverage,-0.15000000000000002
Bank,POS_coverage,0.0
Bank,POS_coverage,0.1463414634146341
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.05
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0833333333333333
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0336473755047107
Bank,POS_coverage,-0.0466472303206997
Bank,POS_coverage,0.07756813417190778
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0390455531453362
Bank,POS_coverage,-0.04470588235294118
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.020066889632106996
Bank,POS_coverage,-0.0544747081712062
Bank,POS_coverage,0.03448275862068961
Bank,POS_coverage,0.0
Bank,POS_coverage,0.015625
Bank,POS_coverage,-0.0125786163522012
Bank,POS_coverage,0.032894736842105296
Bank,POS_coverage,-0.023255813953488302
Bank,POS_coverage,-0.044117647058823595
Bank,POS_coverage,0.06790123456790126
Bank,POS_coverage,-0.0243902439024391
Bank,POS_coverage,0.12096774193548387
Bank,POS_coverage,-0.0117647058823529
Bank,POS_coverage,-0.056818181818181906
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.05555555555555561
Bank,POS_coverage,0.0833333333333333
Bank,POS_coverage,0.0
Bank,POS_coverage,0.08620689655172412
Bank,POS_coverage,-0.0508474576271186
Bank,POS_coverage,-0.03703703703703709
Bank,POS_coverage,-0.04545454545454547
Bank,POS_coverage,-0.0612244897959183
Bank,POS_coverage,0.016666666666666705
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.026315789473684237
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.14285714285714288
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.13333333333333341
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.2222222222222222
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Credit,POS_coverage,-0.0039920159680639
Credit,POS_coverage,-0.0030511060259344
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.05035971223021585
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.02547770700636942
Credit,POS_coverage,-0.0039630118890357
Credit,POS_coverage,-0.0016168148746967999
Credit,POS_coverage,-0.0066061106523534995
Credit,POS_coverage,0.24282296650717705
Credit,POS_coverage,0.4356775300171527
Credit,POS_coverage,0.43750000000000006
Credit,POS_coverage,0.021897810218977964
Credit,POS_coverage,-0.0045219638242894
Credit,POS_coverage,0.0
Credit,POS_coverage,-0.0042052144659378
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.046875
Credit,POS_coverage,0.0
Credit,POS_coverage,-0.0015337423312883
Credit,POS_coverage,0.0
Credit,POS_coverage,0.18377693282636254
Credit,POS_coverage,0.0
Credit,POS_coverage,0.0
Credit,POS_coverage,0.03144654088050325
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.009036144578313301
Diabetic,POS_coverage,0.038605230386052306
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0131578947368421
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.01
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,-0.0149253731343283
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,-0.0078636959370905
Diabetic,POS_coverage,0.6691176470588235
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.7333333333333334
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
