dataset,metric,gain
Hospital,BND_ratio,0.10256410256410259
Hospital,BND_ratio,0.0416666666666666
Hospital,BND_ratio,0.11627906976744189
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0697674418604651
Hospital,BND_ratio,0.09375
Hospital,BND_ratio,0.1515151515151515
Hospital,BND_ratio,0.0689655172413793
Hospital,BND_ratio,0.1470588235294117
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0013149243918474107
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.06956521739130431
Hospital,BND_ratio,0.1575757575757575
Hospital,BND_ratio,0.0709677419354838
Hospital,BND_ratio,-0.119047619047619
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.1264367816091954
Hospital,BND_ratio,-0.5151515151515151
Hospital,BND_ratio,0.0769230769230769
Hospital,BND_ratio,0.1428571428571428
Hospital,BND_ratio,0.31666666666666665
Hospital,BND_ratio,0.0196078431372549
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0864197530864198
Hospital,BND_ratio,0.29166666666666674
Hospital,BND_ratio,0.0892857142857142
Hospital,BND_ratio,-0.2040816326530613
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.0857142857142857
Hospital,BND_ratio,0.05263157894736842
Hospital,BND_ratio,0.125
Hospital,BND_ratio,0.119047619047619
Hospital,BND_ratio,0.0526315789473684
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0555555555555555
Hospital,BND_ratio,0.10051546391752571
Hospital,BND_ratio,0.0011695906432749037
Hospital,BND_ratio,0.0896551724137931
Hospital,BND_ratio,-0.1726618705035971
Hospital,BND_ratio,0.1021897810218978
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.19298245614035078
Hospital,BND_ratio,0.11578947368421058
Hospital,BND_ratio,-0.08403361344537807
Hospital,BND_ratio,-0.2924528301886793
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.16666666666666669
Hospital,BND_ratio,0.14285714285714282
Hospital,BND_ratio,0.1351351351351351
Hospital,BND_ratio,0.0655737704918032
Hospital,BND_ratio,0.1884057971014492
Hospital,BND_ratio,-0.2741935483870968
Hospital,BND_ratio,0.1481481481481481
Hospital,BND_ratio,0.1568627450980392
Hospital,BND_ratio,0.3220338983050848
Hospital,BND_ratio,0.0958904109589041
Hospital,BND_ratio,0.04081632653061219
Hospital,BND_ratio,0.0434782608695652
Hospital,BND_ratio,0.027777777777777797
Hospital,BND_ratio,0.1590909090909091
Hospital,BND_ratio,0.1555555555555556
Hospital,BND_ratio,0.1034482758620689
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.1304347826086957
Hospital,BND_ratio,0.1003194888178914
Hospital,BND_ratio,0.166865315852205
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.12121212121212119
Hospital,BND_ratio,0.19791666666666669
Hospital,BND_ratio,0.1226415094339623
Hospital,BND_ratio,0.0769230769230769
Hospital,BND_ratio,-0.1830985915492958
Hospital,BND_ratio,0.0434782608695652
Hospital,BND_ratio,-0.15517241379310343
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.016129032258064502
Hospital,BND_ratio,0.1304347826086956
Hospital,BND_ratio,0.1147540983606557
Hospital,BND_ratio,0.3137254901960784
Hospital,BND_ratio,0.0508474576271186
Hospital,BND_ratio,-0.036363636363636404
Hospital,BND_ratio,0.055555555555555594
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.1351351351351351
Hospital,BND_ratio,0.0571428571428571
Hospital,BND_ratio,0.0
