bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=long_term,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,3,2393,1040,0.6372131952223328,0.5746753246753248,0.7878284436501244,0.31875,0.1173076923076923,0.2644230769230769,f1_regret_bnd,0.1972714785214786,0.1444200552923688,0.0528514232291097,False,L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=long_term,0.6947368421052632,0.4782608695652174,0.5665236051502146,0.6898107068914523,0.7932410282953761,0.4273533941318412,0.41383201676608083,0.3055555555555556,0.2337962962962963,0.2199074074074074
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=mid_term,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,3,1418,662,0.4702694830305039,0.5278450363196125,0.7367141752292565,0.3731117824773414,0.3670694864048338,0.2749244712990936,f1_regret_bnd,-0.0288014893601457,0.1444200552923688,-0.1732215446525146,True,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,0.6276595744680851,0.34502923976608185,0.4452830188679245,0.6241720784465769,0.7367047914445413,0.3041656030796343,0.28182259823826494,0.3574108818011257,0.2851782363977486,0.17636022514071295
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=rare,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,3,3528,1489,0.5329866058706184,0.2594936708860759,0.7608110705362292,0.2206178643384822,0.1007387508394895,0.0496977837474815,f1_regret_bnd,-0.011493568872151,0.1444200552923688,-0.1559136241645199,True,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,0.6176470588235294,0.109375,0.18584070796460178,0.5483706875607386,0.7399857264334305,0.21404532169554435,0.1454068241469817,0.21785421785421785,0.10728910728910729,0.027846027846027847
L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=long_term,L1_neighbourhood_group=manhattan|L2_room_type=private_room,3,1176,467,0.6571201272871917,0.4776119402985075,0.8506364359586317,0.1059957173447537,0.019271948608137,0.0406852248394004,f1_regret_bnd,0.3619802486496852,0.2032449838989348,0.1587352647507503,False,L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=long_term,1.0,0.41304347826086957,0.5846153846153846,0.7065217391304348,0.9156110920917493,0.6210553265773322,0.5566962740800554,0.09953161592505855,0.0234192037470726,0.04449648711943794
L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=mid_term,L1_neighbourhood_group=manhattan|L2_room_type=private_room,3,1047,429,0.570223752151463,0.2352941176470588,0.8012048192771084,0.0442890442890442,0.0,0.0069930069930069,f1_regret_bnd,0.1910050733580145,0.2032449838989348,-0.0122399105409203,True,L1_neighbourhood_group=manhattan|L2_room_type=private_room,1.0,0.07692307692307693,0.14285714285714288,0.5384615384615384,0.7672005413940898,0.2725951726140629,0.13833671399594316,0.04943502824858757,0.005649717514124294,0.002824858757062147
L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=rare,L1_neighbourhood_group=manhattan|L2_room_type=private_room,3,2291,945,0.6027808069792803,0.3157894736842105,0.8016435581866334,0.037037037037037,0.0084656084656084,0.0105820105820105,f1_regret_bnd,0.2745196324143692,0.2032449838989348,0.0712746485154343,False,L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=rare,1.0,0.13636363636363635,0.24000000000000002,0.5681818181818181,0.8361792003807711,0.36476661686456824,0.23486012911158927,0.03371501272264631,0.010178117048346057,0.003816793893129771
L1_neighbourhood_group=manhattan|L2_room_type=shared_room|L3_availability_365=long_term,L1_neighbourhood_group=manhattan|L2_room_type=shared_room,3,100,44,,,,,,,f1_regret_bnd,,-0.05,,True,ROOT,0.0,0.0,0.0,0.5,0.7567567567567568,0.0,0.0,0.039473684210526314,0.0,0.0
L1_neighbourhood_group=manhattan|L2_room_type=shared_room|L3_availability_365=rare,L1_neighbourhood_group=manhattan|L2_room_type=shared_room,3,112,57,,,,,,,f1_regret_bnd,,-0.05,,True,ROOT,0.0,0.0,0.0,0.5,0.7611111111111111,0.0,0.0,0.18292682926829268,0.0,0.0
L1_neighbourhood_group=manhattan|L2_room_type=shared_room|L3_availability_365=others,L1_neighbourhood_group=manhattan|L2_room_type=shared_room,3,65,19,,,,,,,f1_regret_bnd,,-0.05,,True,ROOT,,,,,,,,,,
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=long_term,L1_neighbourhood_group=queens|L2_room_type=entire_home,3,389,158,0.5646766169154229,0.2758620689655172,0.7241915422885572,0.189873417721519,0.0443037974683544,0.0316455696202531,f1_regret_bnd,0.063836752509821,0.1912280701754386,-0.1273913176656176,True,L1_neighbourhood_group=queens|L2_room_type=entire_home,0.5,0.1875,0.2727272727272727,0.5790441176470589,0.8020833333333334,0.24636272107633178,0.21464226289517474,0.1864406779661017,0.11864406779661017,0.05084745762711865
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=mid_term,L1_neighbourhood_group=queens|L2_room_type=entire_home,3,388,148,0.5,0.0,0.7259455872594558,0.1114864864864864,0.0,0.0,f1_regret_bnd,-0.1114864864864864,0.1912280701754386,-0.3027145566619251,True,L1_neighbourhood_group=queens|L2_room_type=entire_home,0.0,0.0,0.0,0.5,0.3794642857142857,0.0,0.0,0.10833333333333334,0.016666666666666666,0.0
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=rare,L1_neighbourhood_group=queens|L2_room_type=entire_home,3,406,177,0.5,0.0,0.6646825396825397,0.0762711864406779,0.0,0.0,f1_regret_bnd,-0.0762711864406779,0.1912280701754386,-0.2674992566161166,True,L1_neighbourhood_group=queens|L2_room_type=entire_home,0.0,0.0,0.0,0.5,0.7953667953667953,0.0,0.0,0.06774193548387097,0.0,0.0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=long_term,L1_neighbourhood_group=queens|L2_room_type=private_room,3,700,288,,,,,,,f1_regret_bnd,,-0.0091463414634146,,True,L1_neighbourhood_group=queens|L2_room_type=private_room,0.0,0.0,0.0,0.5,0.7911111111111111,0.0,0.0,0.019736842105263157,0.0,0.0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=mid_term,L1_neighbourhood_group=queens|L2_room_type=private_room,3,598,297,0.5,0.0,0.9155405405405406,0.005050505050505,0.0,0.0,f1_regret_bnd,-0.005050505050505,-0.0091463414634146,0.0040958364129095,False,L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=mid_term,0.0,0.0,0.0,0.5,0.6714975845410628,0.0,0.0,0.007211538461538462,0.0,0.0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=rare,L1_neighbourhood_group=queens|L2_room_type=private_room,3,564,242,0.5,0.0,0.8083333333333333,0.012396694214876,0.0,0.0,f1_regret_bnd,-0.012396694214876,-0.0091463414634146,-0.0032503527514614,True,L1_neighbourhood_group=queens|L2_room_type=private_room,0.0,0.0,0.0,0.5,0.6213592233009708,0.0,0.0,0.014423076923076924,0.0,0.0
