bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
ROOT,L1,,5473,2422,0.09830074913210306,0.09289843104872006,0.5,0.3,0.1129232039636664,0.3310810810810811,0.6901408450704225,0.21777777777777776,0.06647398843930635,0.029314616019818333,False,2422,39116,0.10519991819204418,0.5813513376826986,0.8813341425175745,f1_regret_bnd,0.1849208828977615,-0.1221985513421389,0.3071194342399004,False,ROOT,,,,,,,2,0.10519991819204418
L1_neighbourhood_group=manhattan,L1,ROOT,2427,1053,0.17511330861145447,0.17188983855650522,0.5,0.4,0.17901234567901234,0.4461538461538462,0.7341772151898734,0.32044198895027626,0.05318138651471985,0.07502374169040836,False,1053,17412,0.1691936595451413,0.6332714531907344,0.854858330376603,f1_regret_bnd,0.24055080721747396,0.1849208828977615,0.05562992431971245,False,L1_neighbourhood_group=manhattan,,,,,,,2,0.1691936595451413
L1_neighbourhood_group=brooklyn,L1,ROOT,2249,1027,0.059582036460649176,0.06134371957156767,0.5,0.3,0.08422590068159688,0.14705882352941177,1.0,0.07936507936507936,0.0019474196689386564,0.004868549172346641,True,1027,16000,0.0603125,0.5391638674833695,0.8725383652769545,f1_regret_bnd,0.06185921301334556,0.1849208828977615,-0.12306166988441596,True,ROOT,,,,,,,2,0.0603125
L1_neighbourhood_group=manhattan|L2_room_type=entire_home,L2,L1_neighbourhood_group=manhattan,1457,653,0.24639670555936857,0.26033690658499237,0.5,0.4,0.26033690658499237,0.5168539325842697,0.711340206185567,0.40588235294117647,0.06738131699846861,0.14854517611026033,True,653,10568,0.2494322482967449,0.6501461454146876,0.8081354280842772,f1_regret_bnd,0.22282636750004303,0.24055080721747396,-0.01772443971743093,True,L1_neighbourhood_group=manhattan,L1_neighbourhood_group=manhattan,,,,,,2,0.2494322482967449
L1_neighbourhood_group=brooklyn|L2_room_type=private_room,L2,L1_neighbourhood_group=brooklyn,1135,481,0.006167400881057269,0.012474012474012475,0.5,0.3,0.018711018711018712,0.0,0.0,0.0,0.0,0.0,True,481,8093,0.008649450142098109,0.5,0.7021052631578948,f1_regret_bnd,-0.018711018711018712,0.06185921301334556,-0.08057023172436427,True,ROOT,,,,,,,2,0.008649450142098109
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,L2,L1_neighbourhood_group=brooklyn,1068,447,0.13108614232209737,0.1319910514541387,0.4,0.3,0.16666666666666666,0.29333333333333333,0.6875,0.1864406779661017,0.035794183445190156,0.035794183445190156,False,447,7583,0.11776341817222735,0.5751791018696488,0.789446094705574,f1_regret_bnd,0.1087695749440716,0.06185921301334556,0.04691036193072605,False,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,,,,,,,2,0.11776341817222735
L1_neighbourhood_group=manhattan|L2_room_type=private_room,L2,L1_neighbourhood_group=manhattan,914,375,0.04923413566739606,0.037333333333333336,0.6,0.4,0.044,0.3333333333333333,0.75,0.21428571428571427,0.010666666666666666,0.010666666666666666,False,375,6457,0.04522223943007589,0.6029877324891175,0.8614958448753463,f1_regret_bnd,0.284,0.24055080721747396,0.043449192782526014,False,L1_neighbourhood_group=manhattan|L2_room_type=private_room,,,,,,,2,0.04522223943007589
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=rare,L3,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,3457,1578,0.17124674573329476,0.16096324461343473,0.5,0.4,0.21197718631178708,0.18815331010452963,0.8181818181818182,0.1062992125984252,0.10646387832699619,0.02091254752851711,True,1578,5035,0.16802383316782524,0.5116088208007231,0.7483392606513309,f1_regret_bnd,-0.07705581537075555,0.22282636750004303,-0.2998821828707986,True,L1_neighbourhood_group=manhattan,L1_neighbourhood_group=manhattan,1241.0,0.18855761482675262,0.0,0.017727639000805803,0.2784045124899275,2,0.16802383316782524
L1_neighbourhood_group=queens,L1,ROOT,636,303,0.04245283018867924,0.0297029702970297,0.4,0.3,0.036303630363036306,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.006600660066006601,0.009900990099009901,False,303,4533,0.03507610853739246,0.6077097505668934,0.9501133786848073,f1_regret_bnd,0.29372937293729373,0.1849208828977615,0.10880849003953222,False,L1_neighbourhood_group=queens,,,,,,,2,0.03507610853739246
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=rare,L3,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,2906,1254,0.005849965588437715,0.006379585326953748,0.2,0.1,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,False,1254,4160,0.006009615384615385,0.5,0.7120284911717496,f1_regret_bnd,-0.009569377990430622,-0.018711018711018712,0.00914164072058809,False,L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=rare,,1030.0,0.003883495145631068,0.0,0.0,0.0048543689320388345,2,0.006009615384615385
