fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
3,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1508,1071,437,388.0,True,True,L1_Location=Mildura
3,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,564,388,176,138.0,True,True,L1_Location=Mildura
3,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,63,48,15,18.0,True,True,L1_Location=Mildura
3,L1_Location=Moree|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Moree|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1489,1080,409,394.0,True,True,L1_Location=Moree|L2_RainToday=rain_today_no
3,L1_Location=Moree|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Moree|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,351,231,120,90.0,True,True,L1_Location=Moree|L2_RainToday=rain_today_no
3,L1_Location=Moree|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Moree|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,67,38,29,18.0,True,True,L1_Location=Moree|L2_RainToday=rain_today_no
3,L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=MountGambier|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,437,301,136,128.0,True,True,L1_Location=MountGambier
3,L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=MountGambier|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,912,633,279,250.0,True,True,L1_Location=MountGambier
3,L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=MountGambier|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,301,216,85,75.0,True,True,L1_Location=MountGambier
3,L1_Location=MountGambier|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=MountGambier|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,315,234,81,84.0,True,True,L1_Location=MountGambier|L2_RainToday=rain_today_yes
3,L1_Location=MountGambier|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=MountGambier|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,393,279,114,101.0,True,True,L1_Location=MountGambier|L2_RainToday=rain_today_yes
3,L1_Location=MountGambier|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=MountGambier|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,18,11,7,8.0,True,True,L1_Location=MountGambier|L2_RainToday=rain_today_yes
3,L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=MountGinini|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,586,415,171,137.0,True,True,L1_Location=MountGinini
3,L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=MountGinini|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,721,528,193,175.0,True,True,L1_Location=MountGinini
3,L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=MountGinini|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,328,245,83,88.0,True,True,L1_Location=MountGinini
3,L1_Location=MountGinini|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=MountGinini|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,413,279,134,118.0,True,False,L1_Location=MountGinini|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
3,L1_Location=MountGinini|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=MountGinini|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,204,152,52,46.0,True,True,L1_Location=MountGinini|L2_RainToday=rain_today_yes
3,L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Newcastle|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,830,558,272,181.0,True,True,ROOT
3,L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,L1_Location=Newcastle|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,unknown,517,351,166,132.0,True,True,ROOT
3,L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Newcastle|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,445,300,145,103.0,True,True,ROOT
3,L1_Location=Nhil|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Nhil|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,557,387,170,,True,True,L1_Location=Nhil|L2_RainToday=rain_today_no
3,L1_Location=Nhil|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Nhil|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,409,273,136,,True,True,L1_Location=Nhil|L2_RainToday=rain_today_no
3,L1_Location=Nhil|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Nhil|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,100,64,36,,True,True,L1_Location=Nhil|L2_RainToday=rain_today_no
3,L1_Location=NorahHead|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=NorahHead|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,648,459,189,170.0,True,True,ROOT
3,L1_Location=NorahHead|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=NorahHead|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,880,632,248,235.0,True,True,ROOT
3,L1_Location=NorahHead|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=NorahHead|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,118,80,38,42.0,True,True,ROOT
3,L1_Location=NorahHead|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=NorahHead|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,394,280,114,109.0,True,False,L1_Location=NorahHead|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
3,L1_Location=NorahHead|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=NorahHead|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,239,164,75,53.0,True,True,L1_Location=NorahHead|L2_RainToday=rain_today_yes
3,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,519,377,142,121.0,True,False,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high
3,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1134,788,346,256.0,True,True,ROOT
3,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=NorfolkIsland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,2,1,1,,True,True,ROOT
3,L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,394,273,121,81.0,True,False,L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
3,L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,353,241,112,84.0,True,True,ROOT
3,L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Nuriootpa|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,990,686,304,287.0,True,True,L1_Location=Nuriootpa
3,L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Nuriootpa|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,724,509,215,187.0,True,True,L1_Location=Nuriootpa
3,L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Nuriootpa|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,181,129,52,39.0,True,True,L1_Location=Nuriootpa
3,L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=PearceRAAF|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1051,752,299,270.0,True,True,L1_Location=PearceRAAF|L2_RainToday=rain_today_no
3,L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=PearceRAAF|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,612,411,201,155.0,True,True,L1_Location=PearceRAAF|L2_RainToday=rain_today_no
3,L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=PearceRAAF|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,62,44,18,22.0,True,True,L1_Location=PearceRAAF|L2_RainToday=rain_today_no
3,L1_Location=Penrith|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Penrith|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,849,583,266,186.0,True,True,ROOT
3,L1_Location=Penrith|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Penrith|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,840,580,260,219.0,True,True,ROOT
3,L1_Location=Penrith|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Penrith|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,187,124,63,49.0,True,True,ROOT
3,L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Perth|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,809,565,244,212.0,True,True,L1_Location=Perth|L2_RainToday=rain_today_no
3,L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Perth|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1154,786,368,262.0,True,True,L1_Location=Perth|L2_RainToday=rain_today_no
3,L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Perth|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,93,69,24,18.0,True,True,L1_Location=Perth|L2_RainToday=rain_today_no
3,L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Perth|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,400,274,126,91.0,True,True,L1_Location=Perth
3,L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Perth|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,125,81,44,29.0,True,True,L1_Location=Perth
3,L1_Location=PerthAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=PerthAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1125,821,304,273.0,True,True,L1_Location=PerthAirport
3,L1_Location=PerthAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=PerthAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,755,528,227,203.0,True,True,L1_Location=PerthAirport
3,L1_Location=PerthAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=PerthAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,66,44,22,20.0,True,True,L1_Location=PerthAirport
3,L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=PerthAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,327,217,110,78.0,True,True,L1_Location=PerthAirport
3,L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=PerthAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,126,80,46,36.0,True,True,L1_Location=PerthAirport
3,L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Portland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,408,277,131,110.0,True,False,L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high
3,L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Portland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,956,661,295,248.0,True,False,L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid
3,L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Portland|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,140,87,53,34.0,True,True,L1_Location=Portland
3,L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=Portland|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,465,328,137,115.0,True,False,L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
3,L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Portland|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,397,270,127,105.0,True,True,L1_Location=Portland|L2_RainToday=rain_today_yes
3,L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Portland|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,5,3,2,1.0,True,True,L1_Location=Portland|L2_RainToday=rain_today_yes
3,L1_Location=Richmond|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Richmond|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,779,547,232,205.0,True,True,ROOT
3,L1_Location=Richmond|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Richmond|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,915,617,298,245.0,True,True,ROOT
3,L1_Location=Richmond|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Richmond|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,171,120,51,36.0,True,True,ROOT
3,L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Sale|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,319,236,83,70.0,True,True,L1_Location=Sale
3,L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Sale|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1308,905,403,303.0,True,True,L1_Location=Sale
3,L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Sale|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,265,187,78,86.0,True,True,L1_Location=Sale
3,L1_Location=Sale|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Sale|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,324,223,101,68.0,True,True,L1_Location=Sale
3,L1_Location=Sale|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Sale|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,197,142,55,52.0,True,True,L1_Location=Sale
3,L1_Location=SalmonGums|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=SalmonGums|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1235,866,369,320.0,True,True,ROOT
3,L1_Location=SalmonGums|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=SalmonGums|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,620,415,205,185.0,True,True,ROOT
3,L1_Location=SalmonGums|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=SalmonGums|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,95,64,31,17.0,True,True,ROOT
3,L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Sydney|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,496,337,159,107.0,True,True,L1_Location=Sydney
3,L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Sydney|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1323,934,389,342.0,True,True,L1_Location=Sydney
3,L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Sydney|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,154,111,43,43.0,True,True,L1_Location=Sydney
3,L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Sydney|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,395,279,116,108.0,True,True,L1_Location=Sydney|L2_RainToday=rain_today_yes
3,L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Sydney|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,294,199,95,69.0,True,True,L1_Location=Sydney|L2_RainToday=rain_today_yes
3,L1_Location=SydneyAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=SydneyAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,523,363,160,117.0,True,True,L1_Location=SydneyAirport|L2_RainToday=rain_today_no
3,L1_Location=SydneyAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=SydneyAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1069,757,312,248.0,True,True,L1_Location=SydneyAirport|L2_RainToday=rain_today_no
3,L1_Location=SydneyAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=SydneyAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,213,148,65,59.0,True,True,L1_Location=SydneyAirport|L2_RainToday=rain_today_no
3,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,300,218,82,87.0,True,True,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes
3,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,315,225,90,70.0,True,True,L1_Location=SydneyAirport|L2_RainToday=rain_today_yes
3,L1_Location=Townsville|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Townsville|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1685,1172,513,401.0,True,True,L1_Location=Townsville
3,L1_Location=Townsville|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Townsville|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,339,234,105,84.0,True,True,L1_Location=Townsville
3,L1_Location=Tuggeranong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Tuggeranong|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,831,587,244,202.0,True,True,ROOT
3,L1_Location=Tuggeranong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Tuggeranong|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,942,681,261,266.0,True,True,ROOT
3,L1_Location=Tuggeranong|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Tuggeranong|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,120,83,37,36.0,True,True,ROOT
3,L1_Location=Uluru|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Uluru|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1053,716,337,,True,False,L1_Location=Uluru|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low
3,L1_Location=Uluru|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Uluru|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,70,52,18,,True,True,L1_Location=Uluru
3,L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=WaggaWagga|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1083,715,368,301.0,True,True,L1_Location=WaggaWagga
3,L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=WaggaWagga|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,694,484,210,183.0,True,True,L1_Location=WaggaWagga
3,L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=WaggaWagga|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,129,97,32,35.0,True,True,L1_Location=WaggaWagga
3,L1_Location=Walpole|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Walpole|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,350,233,117,100.0,True,True,L1_Location=Walpole
3,L1_Location=Walpole|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Walpole|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1044,722,322,271.0,True,True,L1_Location=Walpole
3,L1_Location=Walpole|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Walpole|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,64,46,18,13.0,True,True,L1_Location=Walpole
3,L1_Location=Walpole|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=Walpole|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,361,266,95,88.0,True,True,L1_Location=Walpole|L2_RainToday=rain_today_yes
3,L1_Location=Walpole|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Walpole|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,369,258,111,91.0,True,True,L1_Location=Walpole|L2_RainToday=rain_today_yes
3,L1_Location=Walpole|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Walpole|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,15,12,3,4.0,True,True,L1_Location=Walpole|L2_RainToday=rain_today_yes
3,L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Watsonia|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,485,350,135,134.0,True,True,L1_Location=Watsonia|L2_RainToday=rain_today_no
3,L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Watsonia|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1109,782,327,256.0,True,True,L1_Location=Watsonia|L2_RainToday=rain_today_no
3,L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Watsonia|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,222,167,55,50.0,True,True,L1_Location=Watsonia|L2_RainToday=rain_today_no
3,L1_Location=Watsonia|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Watsonia|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,343,241,102,104.0,True,True,L1_Location=Watsonia|L2_RainToday=rain_today_yes
3,L1_Location=Watsonia|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Watsonia|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,226,150,76,61.0,True,True,L1_Location=Watsonia|L2_RainToday=rain_today_yes
3,L1_Location=Williamtown|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Williamtown|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,435,312,123,117.0,True,True,L1_Location=Williamtown|L2_RainToday=rain_today_no
3,L1_Location=Williamtown|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Williamtown|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,816,560,256,204.0,True,True,L1_Location=Williamtown|L2_RainToday=rain_today_no
3,L1_Location=Williamtown|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Williamtown|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,128,92,36,41.0,True,True,L1_Location=Williamtown|L2_RainToday=rain_today_no
3,L1_Location=Witchcliffe|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Witchcliffe|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1162,807,355,302.0,True,True,L1_Location=Witchcliffe
3,L1_Location=Witchcliffe|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Witchcliffe|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,486,328,158,103.0,True,True,L1_Location=Witchcliffe
3,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,402,262,140,102.0,True,True,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes
3,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,301,211,90,66.0,True,True,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes
3,L1_Location=Wollongong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Wollongong|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,682,471,211,190.0,True,True,ROOT
