bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.14285714285714285,0.8571428571428571,7,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,4,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.25,0.5,0.0,2,0.4,0.2
L1_Location=Cairns|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,1.0,0.5,0.6666666666666666,0.5,,0.0,0.0,1.5,0.0,0.5,2,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_high,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,2,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.5,0.5,0.5,0.25,0.5,-0.5,-0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,1.0,0.0,2,0.4,0.2
L1_Location=Brisbane|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,2,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,3,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Sale|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=MountGambier|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,3,0.4,0.2
L1_Location=Walpole|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,2,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.6666666666666666,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,3,0.4,0.2
L1_Location=Canberra|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Sale|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Townsville|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,2,0.4,0.2
L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.16666666666666666,0.3333333333333333,0.0,3,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,3,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.5,0.0,1.0,2,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,3,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,,0.0,0.0,0.5,0.0,0.5,2,0.4,0.2
L1_Location=Townsville|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=unknown|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,3,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.5,0.0,2,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Launceston|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=OTHERS|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1,0.4,0.2
L1_Location=Richmond|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,3,0.4,0.2
L1_Location=OTHERS|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=Ballarat|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Richmond|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,2,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.6666666666666666,1.0,0.8,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,3,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=SydneyAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_low,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Wollongong|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=NorahHead|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,2,0.4,0.2
L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,3,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=Moree|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.5,0.0,2,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.5,0.5,2,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Cairns|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_yes|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,2,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,2,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Adelaide|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.5,,0.0,0.0,0.5,0.0,0.5,2,0.4,0.2
L1_Location=Townsville|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.0,1.0,2,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=CoffsHarbour|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,3,0.4,0.2
L1_Location=Cobar|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.75,1.0,0.8571428571428571,0.5,1.0,0.0,0.0,0.25,0.0,1.0,4,0.4,0.2
L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,3,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1,0.4,0.2
L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,3,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,3,0.4,0.2
L1_Location=Sydney|L2_RainToday=OTHER|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Darwin|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=CoffsHarbour|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Cairns|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=Albany|L2_RainToday=OTHER|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_low,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,1,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=OTHER|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1,0.4,0.2
L1_Location=Moree|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,,0.0,0.0,0.5,0.0,0.5,2,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,2,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=sun_low,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,1,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Adelaide|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Adelaide|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,2,0.4,0.2
