bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_age=40-50|L2_job=retired|L3_contact=others,L3,L1_age=40-50|L2_job=retired,5,1,0.4,0.0,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6835114480677118,,L1_age=40-50,True,2
L1_age=40-50|L2_job=self_emp|L3_contact=OTHER,L3,L1_age=40-50|L2_job=self_emp,128,69,0.03125,0.057971014492753624,0.4,0.3,0.05434782608695652,0.6666666666666666,1.0,0.5,0.057971014492753624,0.028985507246376812,69,True,L1_age=40-50|L2_job=self_emp,bac_regret,0.6725752508361205,1.0,-0.32742474916387954,L1_age=40-50|L2_job=self_emp,True,2
L1_age=40-50|L2_job=self_emp|L3_contact=cellular,L3,L1_age=40-50|L2_job=self_emp,307,136,0.09446254071661238,0.10294117647058823,0.4,0.3,0.12316176470588236,0.4799999999999999,0.5454545454545454,0.42857142857142855,0.09558823529411764,0.08088235294117647,136,True,L1_age=40-50|L2_job=self_emp,bac_regret,0.5378452610552418,1.0,-0.4621547389447582,L1_age=40-50|L2_job=self_emp,True,2
L1_age=40-50|L2_job=self_emp|L3_contact=telephone,L3,L1_age=40-50|L2_job=self_emp,34,17,0.11764705882352941,0.0,0.4,0.3,,,,,,,0,True,L1_age=40-50|L2_job=self_emp,bac_regret,,1.0,,L1_age=40-50|L2_job=self_emp,True,2
L1_age=40-50|L2_job=unknown|L3_contact=OTHER,L3,L1_age=40-50|L2_job=unknown,26,12,0.0,0.08333333333333333,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6443381180223285,,L1_age=40-50,True,2
L1_age=40-50|L2_job=unknown|L3_contact=cellular,L3,L1_age=40-50|L2_job=unknown,25,7,0.16,0.2857142857142857,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6443381180223285,,L1_age=40-50,True,2
L1_age=40-50|L2_job=unknown|L3_contact=others,L3,L1_age=40-50|L2_job=unknown,7,3,0.0,0.0,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6443381180223285,,L1_age=40-50,True,2
L1_age=40-50|L2_job=white_collar|L3_contact=OTHER,L3,L1_age=40-50|L2_job=white_collar,860,358,0.03837209302325582,0.04189944134078212,0.3,0.2,0.04399441340782123,0.5806451612903225,0.5625,0.6,0.025139664804469275,0.0446927374301676,358,False,,bac_regret,0.7370551492743946,0.7276959530103491,0.009359196264045577,L1_age=40-50|L2_job=white_collar|L3_contact=OTHER,False,2
L1_age=40-50|L2_job=white_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=white_collar,2130,888,0.13145539906103287,0.13063063063063063,0.3,0.2,0.11993243243243243,0.6384615384615384,0.5763888888888888,0.7155172413793104,0.04954954954954955,0.16216216216216217,888,True,L1_age=40-50|L2_job=white_collar,bac_regret,0.6782406960292435,0.7276959530103491,-0.04945525698110553,L1_age=40-50|L2_job=white_collar,True,2
L1_age=40-50|L2_job=white_collar|L3_contact=telephone,L3,L1_age=40-50|L2_job=white_collar,178,70,0.1404494382022472,0.15714285714285714,0.3,0.1,0.10714285714285714,0.7200000000000001,0.6428571428571429,0.8181818181818182,0.05714285714285714,0.2,70,False,,bac_regret,0.7341514417785605,0.7276959530103491,0.006455488768211448,L1_age=40-50|L2_job=white_collar|L3_contact=telephone,False,2
L1_age=50-60|L2_job=blue_collar|L3_contact=OTHER,L3,L1_age=50-60|L2_job=blue_collar,482,213,0.04149377593360996,0.009389671361502348,0.6,0.5,0.014084507042253521,0.5,0.5,0.5,0.004694835680751174,0.009389671361502348,213,False,,bac_regret,0.7311761564648556,0.507452081956378,0.22372407450847753,L1_age=50-60|L2_job=blue_collar|L3_contact=OTHER,False,2
L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=blue_collar,731,320,0.1012311901504788,0.084375,0.3,0.2,0.08203125,0.6206896551724138,0.5806451612903226,0.6666666666666666,0.028125,0.096875,320,False,,bac_regret,0.718878875142207,0.507452081956378,0.21142679318582902,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,False,2
L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=50-60|L2_job=blue_collar,169,66,0.04142011834319527,0.12121212121212122,0.3,0.2,0.11363636363636363,0.5882352941176471,0.5555555555555556,0.625,0.06060606060606061,0.13636363636363635,66,False,,bac_regret,0.6471394984326019,0.507452081956378,0.13968741647622385,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,False,2
L1_age=50-60|L2_job=no_income|L3_contact=OTHER,L3,L1_age=50-60|L2_job=no_income,33,9,0.0,0.1111111111111111,0.3,0.2,,,,,,,0,True,L1_age=50-60,bac_regret,,0.5759305210918114,,L1_age=50-60,True,2
L1_age=50-60|L2_job=no_income|L3_contact=cellular,L3,L1_age=50-60|L2_job=no_income,98,47,0.22448979591836735,0.19148936170212766,0.3,0.1,0.13297872340425532,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14893617021276595,0.19148936170212766,47,False,,bac_regret,0.6082493467711833,0.5759305210918114,0.03231882567937183,L1_age=50-60|L2_job=no_income|L3_contact=cellular,False,2
L1_age=50-60|L2_job=no_income|L3_contact=others,L3,L1_age=50-60|L2_job=no_income,15,8,0.06666666666666667,0.125,0.3,0.2,,,,,,,0,True,L1_age=50-60,bac_regret,,0.5759305210918114,,L1_age=50-60,True,2
L1_age=50-60|L2_job=retired|L3_contact=OTHER,L3,L1_age=50-60|L2_job=retired,215,104,0.05116279069767442,0.04807692307692308,0.3,0.2,0.04326923076923077,0.5714285714285715,1.0,0.4,0.08653846153846154,0.019230769230769232,104,True,L1_age=50-60,bac_regret,0.626427738927739,0.6894425528199755,-0.06301481389223651,L1_age=50-60,True,2
