bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_age=40-50|L2_job=retired,L2,L1_age=40-50,57,25,0.05263157894736842,0.04,0.4,0.3,0.04,0.6666666666666666,0.5,1.0,0.04,0.08,False,25,82,0.04878048780487805,0.9583333333333333,0.9583333333333334,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired,False,val,,,,,,,3,0.04878048780487805
L1_age=<=30|L2_job=self_emp|L3_contact=unknown,L3,L1_age=<=30|L2_job=self_emp,47,30,0.0851063829787234,0.13333333333333333,0.4,0.1,0.05,0.8571428571428571,1.0,0.75,0.1,0.1,False,30,77,0.1038961038961039,0.8365384615384616,0.9807692307692308,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=self_emp|L3_contact=unknown,False,val,,15.0,0.2,0.0,0.13333333333333333,0.2,3,0.1038961038961039
L1_age=<=30|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=<=30|L2_job=blue_collar,48,25,0.10416666666666667,0.16,0.2,0.1,0.08,0.75,0.75,0.75,0.08,0.16,False,25,73,0.1232876712328767,0.8273809523809523,0.9642857142857142,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar|L3_contact=telephone,False,val,,23.0,0.0,0.0,0.13043478260869565,0.13043478260869565,3,0.1232876712328767
L1_age=40-50|L2_job=no_income|L3_contact=unknown,L3,L1_age=40-50|L2_job=no_income,50,23,0.08,0.043478260869565216,0.4,0.2,0.0,1.0,1.0,1.0,0.0,0.043478260869565216,False,23,73,0.0684931506849315,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=no_income|L3_contact=unknown,False,val,,16.0,0.125,0.0,0.0625,0.125,3,0.0684931506849315
L1_age=<=30|L2_job=no_income|L3_contact=telephone,L3,L1_age=<=30|L2_job=no_income,51,22,0.17647058823529413,0.18181818181818182,0.3,0.1,0.18181818181818182,0.6666666666666666,0.5,1.0,0.18181818181818182,0.36363636363636365,False,22,73,0.1780821917808219,0.7777777777777778,0.8333333333333334,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=no_income|L3_contact=telephone,False,val,,22.0,0.2727272727272727,0.0,0.3181818181818182,0.26136363636363635,3,0.1780821917808219
L1_age=50-60|L2_job=unknown,L2,L1_age=50-60,52,17,0.17307692307692307,0.0,0.4,0.3,0.07246376811594203,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.043478260869565216,0.13043478260869565,False,69,69,0.13043478260869565,0.8555555555555556,0.9740740740740741,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown,False,all,,,,,,,3,0.13043478260869565
L1_age=>60|L2_job=blue_collar,L2,L1_age=>60,52,17,0.38461538461538464,0.35294117647058826,0.4,0.2,0.22826086956521738,0.7547169811320754,0.7407407407407407,0.7692307692307693,0.2028985507246377,0.391304347826087,False,69,69,0.37681159420289856,0.6869409660107335,0.8810375670840788,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar,False,all,,,,,,,3,0.37681159420289856
L1_age=40-50|L2_job=self_emp|L3_contact=telephone,L3,L1_age=40-50|L2_job=self_emp,35,20,0.05714285714285714,0.05,0.4,0.2,0.0,1.0,1.0,1.0,0.0,0.05,False,20,55,0.05454545454545454,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=self_emp|L3_contact=telephone,False,val,,9.0,0.1111111111111111,0.0,0.1111111111111111,0.027777777777777776,3,0.05454545454545454
L1_age=50-60|L2_job=no_income|L3_contact=unknown,L3,L1_age=50-60|L2_job=no_income,29,22,0.034482758620689655,0.0,0.2,0.1,0.024509803921568627,0.6666666666666666,0.5,1.0,0.0392156862745098,0.0392156862745098,False,51,51,0.0196078431372549,0.97,0.98,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=no_income|L3_contact=unknown,False,all,,7.0,0.0,0.0,0.0,0.0,3,0.0196078431372549
L1_age=50-60|L2_job=self_emp|L3_contact=telephone,L3,L1_age=50-60|L2_job=self_emp,33,13,0.09090909090909091,0.07692307692307693,0.4,0.2,0.05434782608695652,0.75,0.75,0.75,0.08695652173913043,0.08695652173913043,False,46,46,0.08695652173913043,0.8273809523809523,0.9702380952380952,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=self_emp|L3_contact=telephone,False,all,,12.0,0.08333333333333333,0.0,0.08333333333333333,0.1875,3,0.08695652173913043
L1_age=40-50|L2_job=unknown|L3_contact=cellular,L3,L1_age=40-50|L2_job=unknown,33,10,0.12121212121212122,0.2,0.3,0.1,0.11046511627906977,0.7142857142857143,0.625,0.8333333333333334,0.16279069767441862,0.18604651162790697,False,43,43,0.13953488372093023,0.795045045045045,0.9459459459459458,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=cellular,False,all,,5.0,0.6,0.0,0.6,0.0,3,0.13953488372093023
L1_age=30-40|L2_job=unknown,L2,L1_age=30-40,29,14,0.10344827586206896,0.21428571428571427,0.4,0.2,0.046511627906976744,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.046511627906976744,0.13953488372093023,False,43,43,0.13953488372093023,0.8896396396396397,0.9864864864864865,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown,False,all,,,,,,,3,0.13953488372093023
L1_age=40-50|L2_job=retired|L3_contact=unknown,L3,L1_age=40-50|L2_job=retired,28,13,0.03571428571428571,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.024390243902439025,False,41,41,0.024390243902439025,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired|L3_contact=unknown,False,all,,16.0,0.0,0.0,0.0,0.0,3,0.024390243902439025
L1_age=>60|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=>60|L2_job=blue_collar,29,10,0.5172413793103449,0.4,0.4,0.2,0.20512820512820512,0.8095238095238095,0.7391304347826086,0.8947368421052632,0.07692307692307693,0.5897435897435898,False,39,39,0.48717948717948717,0.7473684210526316,0.8789473684210526,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar|L3_contact=cellular,False,all,,12.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,0.48717948717948717
L1_age=40-50|L2_job=unknown|L3_contact=unknown,L3,L1_age=40-50|L2_job=unknown,27,9,0.037037037037037035,0.0,0.8,0.7,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,False,36,36,0.027777777777777776,0.5,0.9428571428571428,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=unknown,False,all,,7.0,0.0,0.0,0.0,0.0,3,0.027777777777777776
L1_age=30-40|L2_job=self_emp|L3_contact=telephone,L3,L1_age=30-40|L2_job=self_emp,25,9,0.16,0.1111111111111111,0.2,0.1,0.058823529411764705,0.8333333333333333,0.7142857142857143,1.0,0.058823529411764705,0.20588235294117646,False,34,34,0.14705882352941177,0.9310344827586207,0.9724137931034482,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=self_emp|L3_contact=telephone,False,all,,6.0,0.3333333333333333,0.0,0.5,0.16666666666666666,3,0.14705882352941177
L1_age=40-50|L2_job=retired|L3_contact=cellular,L3,L1_age=40-50|L2_job=retired,22,11,0.0,0.09090909090909091,0.4,0.3,0.022727272727272728,0.6666666666666666,0.5,1.0,0.0,0.06060606060606061,False,33,33,0.030303030303030304,0.984375,0.96875,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired|L3_contact=cellular,False,all,,13.0,0.07692307692307693,0.0,0.07692307692307693,0.0,3,0.030303030303030304
L1_age=30-40|L2_job=no_income|L3_contact=telephone,L3,L1_age=30-40|L2_job=no_income,14,17,0.2857142857142857,0.058823529411764705,0.4,0.2,0.08064516129032258,0.7499999999999999,1.0,0.6,0.12903225806451613,0.0967741935483871,False,31,31,0.16129032258064516,0.7615384615384615,1.0,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=no_income|L3_contact=telephone,False,all,,9.0,0.1111111111111111,0.0,0.3333333333333333,0.16666666666666666,3,0.16129032258064516
L1_age=30-40|L2_job=retired,L2,L1_age=30-40,23,8,0.0,0.125,0.4,0.3,0.008064516129032258,1.0,1.0,1.0,0.03225806451612903,0.03225806451612903,False,31,31,0.03225806451612903,0.9833333333333334,1.0,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired,False,all,,,,,,,3,0.03225806451612903
L1_age=50-60|L2_job=unknown|L3_contact=cellular,L3,L1_age=50-60|L2_job=unknown,24,7,0.2916666666666667,0.0,0.3,0.1,0.12903225806451613,0.75,0.6666666666666666,0.8571428571428571,0.12903225806451613,0.2903225806451613,False,31,31,0.22580645161290322,0.8035714285714286,0.9464285714285714,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=cellular,False,all,,5.0,0.4,0.0,0.2,0.25,3,0.22580645161290322
L1_age=50-60|L2_job=unknown|L3_contact=unknown,L3,L1_age=50-60|L2_job=unknown,21,9,0.047619047619047616,0.0,0.4,0.3,0.0,1.0,1.0,1.0,0.0,0.03333333333333333,False,30,30,0.03333333333333333,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=unknown,False,all,,13.0,0.0,0.0,0.0,0.0,3,0.03333333333333333
L1_age=>60|L2_job=self_emp,L2,L1_age=>60,22,7,0.6363636363636364,0.42857142857142855,0.4,0.3,0.1206896551724138,0.8888888888888888,0.8421052631578947,0.9411764705882353,0.06896551724137931,0.6551724137931034,False,29,29,0.5862068965517241,0.803921568627451,0.9411764705882353,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp,False,all,,,,,,,3,0.5862068965517241
L1_age=>60|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=>60|L2_job=blue_collar,20,7,0.25,0.2857142857142857,0.3,0.1,0.26851851851851855,0.6666666666666666,0.8,0.5714285714285714,0.4444444444444444,0.18518518518518517,False,27,27,0.25925925925925924,0.5107142857142857,0.7714285714285714,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar|L3_contact=telephone,False,all,,2.0,0.5,0.0,0.5,0.0,3,0.25925925925925924
L1_age=>60|L2_job=white_collar|L3_contact=telephone,L3,L1_age=>60|L2_job=white_collar,19,7,0.3157894736842105,0.42857142857142855,0.5,0.1,0.28846153846153844,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.34615384615384615,False,26,26,0.34615384615384615,0.48039215686274506,0.8235294117647058,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=white_collar|L3_contact=telephone,False,all,,3.0,0.3333333333333333,0.0,0.0,0.4166666666666667,3,0.34615384615384615
L1_age=30-40|L2_job=unknown|L3_contact=cellular,L3,L1_age=30-40|L2_job=unknown,16,10,0.1875,0.3,0.4,0.2,0.07692307692307693,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.07692307692307693,0.23076923076923078,False,26,26,0.23076923076923078,0.8666666666666667,0.975,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=cellular,False,all,,3.0,0.0,0.0,0.0,0.0,3,0.23076923076923078
L1_age=40-50|L2_job=no_income|L3_contact=telephone,L3,L1_age=40-50|L2_job=no_income,18,5,0.1111111111111111,0.2,0.2,0.1,0.043478260869565216,0.8571428571428571,0.75,1.0,0.043478260869565216,0.17391304347826086,False,23,23,0.13043478260869565,0.95,0.9833333333333333,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=no_income|L3_contact=telephone,False,all,,9.0,0.1111111111111111,0.0,0.4444444444444444,0.2777777777777778,3,0.13043478260869565
L1_age=50-60|L2_job=no_income|L3_contact=telephone,L3,L1_age=50-60|L2_job=no_income,15,6,0.06666666666666667,0.0,0.3,0.1,0.03571428571428571,1.0,1.0,1.0,0.14285714285714285,0.047619047619047616,False,21,21,0.047619047619047616,0.925,1.0,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=no_income|L3_contact=telephone,False,all,,7.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,3,0.047619047619047616
L1_age=30-40|L2_job=retired|L3_contact=unknown,L3,L1_age=30-40|L2_job=retired,11,5,0.0,0.2,0.4,0.3,0.0,1.0,1.0,1.0,0.0,0.0625,False,16,16,0.0625,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=unknown,False,all,,3.0,0.0,0.0,0.0,0.0,3,0.0625
L1_age=>60|L2_job=self_emp|L3_contact=cellular,L3,L1_age=>60|L2_job=self_emp,11,4,0.6363636363636364,0.25,0.4,0.3,0.06666666666666667,0.9411764705882353,0.8888888888888888,1.0,0.06666666666666667,0.6,False,15,15,0.5333333333333333,0.8571428571428572,0.9285714285714286,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp|L3_contact=cellular,False,all,,6.0,1.0,0.0,1.0,0.0,3,0.5333333333333333
L1_age=30-40|L2_job=unknown|L3_contact=unknown,L3,L1_age=30-40|L2_job=unknown,11,4,0.0,0.0,1.0,1.0,,,,,,,False,15,15,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=unknown,False,all,,4.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=<=30|L2_job=unknown,L2,L1_age=<=30,12,3,0.16666666666666666,0.3333333333333333,0.4,0.3,0.0,1.0,1.0,1.0,0.0,0.2,False,15,15,0.2,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown,False,all,,,,,,,3,0.2
L1_age=30-40|L2_job=retired|L3_contact=cellular,L3,L1_age=30-40|L2_job=retired,11,3,0.0,0.0,1.0,1.0,,,,,,,False,14,14,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=cellular,False,all,,2.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=>60|L2_job=self_emp|L3_contact=telephone,L3,L1_age=>60|L2_job=self_emp,10,3,0.7,0.6666666666666666,0.2,0.1,0.11538461538461539,0.9,0.8181818181818182,1.0,0.0,0.8461538461538461,False,13,13,0.6923076923076923,0.75,0.9444444444444444,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp|L3_contact=telephone,False,all,,2.0,0.5,0.0,1.0,0.375,3,0.6923076923076923
L1_age=>60|L2_job=unknown,L2,L1_age=>60,9,4,0.2222222222222222,0.0,0.7,0.4,0.2692307692307692,0.0,0.0,0.0,0.23076923076923078,0.0,False,13,13,0.15384615384615385,0.4090909090909091,0.6818181818181818,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown,False,all,,,,,,,3,0.15384615384615385
L1_age=40-50|L2_job=unknown|L3_contact=telephone,L3,L1_age=40-50|L2_job=unknown,6,3,0.0,0.0,1.0,1.0,,,,,,,False,9,9,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=telephone,False,all,,3.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=>60|L2_job=no_income,L2,L1_age=>60,8,1,0.125,1.0,0.6,0.5,0.2222222222222222,0.6666666666666666,1.0,0.5,0.0,0.1111111111111111,False,9,9,0.2222222222222222,0.75,0.5,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income,False,all,,,,,,,3,0.2222222222222222
L1_age=<=30|L2_job=unknown|L3_contact=cellular,L3,L1_age=<=30|L2_job=unknown,7,2,0.14285714285714285,0.5,0.4,0.3,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,False,9,9,0.2222222222222222,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=cellular,False,all,,2.0,0.5,0.0,0.5,0.0,3,0.2222222222222222
L1_age=50-60|L2_job=unknown|L3_contact=telephone,L3,L1_age=50-60|L2_job=unknown,7,1,0.14285714285714285,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.125,False,8,8,0.125,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=telephone,False,all,,6.0,0.0,0.0,0.0,0.0,3,0.125
L1_age=40-50|L2_job=retired|L3_contact=telephone,L3,L1_age=40-50|L2_job=retired,7,1,0.2857142857142857,0.0,0.2,0.1,0.125,0.6666666666666666,1.0,0.5,0.125,0.125,False,8,8,0.25,0.75,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired|L3_contact=telephone,False,all,,1.0,0.0,0.0,0.0,0.0,3,0.25
L1_age=<=30|L2_job=self_emp|L3_contact=telephone,L3,L1_age=<=30|L2_job=self_emp,5,2,0.4,0.0,0.5,0.1,0.14285714285714285,0.8,0.6666666666666666,1.0,0.14285714285714285,0.42857142857142855,False,7,7,0.2857142857142857,0.8,0.8,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=self_emp|L3_contact=telephone,False,all,,1.0,0.0,0.0,1.0,0.75,3,0.2857142857142857
L1_age=>60|L2_job=unknown|L3_contact=telephone,L3,L1_age=>60|L2_job=unknown,6,1,0.3333333333333333,0.0,0.4,0.2,0.42857142857142855,0.4,0.3333333333333333,0.5,0.42857142857142855,0.42857142857142855,False,7,7,0.2857142857142857,0.35,0.5,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown|L3_contact=telephone,False,all,,7.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,3,0.2857142857142857
L1_age=>60|L2_job=unknown|L3_contact=cellular,L3,L1_age=>60|L2_job=unknown,3,3,0.0,0.0,1.0,1.0,,,,,,,False,6,6,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown|L3_contact=cellular,False,all,,1.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=>60|L2_job=no_income|L3_contact=cellular,L3,L1_age=>60|L2_job=no_income,4,1,0.0,1.0,0.6,0.5,0.4,0.0,0.0,0.0,0.0,0.0,False,5,5,0.2,0.5,0.0,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income|L3_contact=cellular,False,all,,1.0,1.0,0.0,1.0,0.0,3,0.2
L1_age=>60|L2_job=retired|L3_contact=unknown,L3,L1_age=>60|L2_job=retired,3,2,0.0,0.0,1.0,1.0,,,,,,,False,5,5,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=retired|L3_contact=unknown,False,all,,6.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=>60|L2_job=no_income|L3_contact=telephone,L3,L1_age=>60|L2_job=no_income,4,0,0.25,,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.25,False,4,4,0.25,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income|L3_contact=telephone,False,all,,,,,,,3,0.25
L1_age=<=30|L2_job=unknown|L3_contact=unknown,L3,L1_age=<=30|L2_job=unknown,2,1,0.0,0.0,1.0,1.0,,,,,,,False,3,3,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=unknown,False,all,,2.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=<=30|L2_job=unknown|L3_contact=telephone,L3,L1_age=<=30|L2_job=unknown,3,0,0.3333333333333333,,0.2,0.1,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,False,3,3,0.3333333333333333,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=telephone,False,all,,,,,,,3,0.3333333333333333
L1_age=>60|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=>60|L2_job=blue_collar,3,0,0.0,,1.0,1.0,,,,,,,False,3,3,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar|L3_contact=unknown,False,all,,1.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=<=30|L2_job=retired,L2,L1_age=<=30,3,0,0.0,,1.0,1.0,,,,,,,False,3,3,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired,False,all,,,,,,,3,0.0
L1_age=30-40|L2_job=unknown|L3_contact=telephone,L3,L1_age=30-40|L2_job=unknown,2,0,0.0,,1.0,1.0,,,,,,,False,2,2,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=telephone,False,all,,1.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=<=30|L2_job=retired|L3_contact=cellular,L3,L1_age=<=30|L2_job=retired,2,0,0.0,,1.0,1.0,,,,,,,False,2,2,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired|L3_contact=cellular,False,all,,1.0,0.0,0.0,0.0,0.0,3,0.0
L1_age=30-40|L2_job=retired|L3_contact=telephone,L3,L1_age=30-40|L2_job=retired,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=telephone,False,all,,,,,,,3,0.0
L1_age=<=30|L2_job=retired|L3_contact=unknown,L3,L1_age=<=30|L2_job=retired,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired|L3_contact=unknown,False,all,,,,,,,3,0.0
L1_age=>60|L2_job=self_emp|L3_contact=unknown,L3,L1_age=>60|L2_job=self_emp,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp|L3_contact=unknown,False,all,,,,,,,3,0.0
ROOT,L1,,7594,3253,0.11601264155912562,0.11497079618813404,0.4,0.2,0.10067629880110666,0.6431372549019607,0.629156010230179,0.6577540106951871,0.06486320319704887,0.12019674146941285,False,3253,36169,0.11697862810694241,0.7795543238609662,0.9494551175486141,global_default,f1_regret_bnd,,,,False,ROOT,False,val,,,,,,,4,0.11697862810694241
L1_age=30-40,L1,ROOT,3026,1276,0.10178453403833443,0.109717868338558,0.3,0.1,0.10658307210031348,0.6384364820846905,0.5868263473053892,0.7,0.11442006269592477,0.13087774294670845,False,1276,14179,0.10226391141829466,0.7681338028169014,0.9343184104627766,global_default,f1_regret_bnd,,,,False,L1_age=30-40,False,val,,,,,,,4,0.10226391141829466
L1_age=40-50,L1,ROOT,1863,869,0.09930220075147611,0.09090909090909091,0.4,0.3,0.08688147295742232,0.6341463414634146,0.611764705882353,0.6582278481012658,0.02531645569620253,0.09781357882623705,False,869,8981,0.08818617080503284,0.7987341772151899,0.9520749879826951,global_default,f1_regret_bnd,,,,False,L1_age=40-50,False,val,,,,,,,4,0.08818617080503284
L1_age=30-40|L2_job=white_collar,L2,L1_age=30-40,1655,685,0.1148036253776435,0.12554744525547445,0.2,0.1,0.13613138686131387,0.5929203539823009,0.4785714285714286,0.7790697674418605,0.07591240875912408,0.20437956204379562,False,685,7810,0.11818181818181818,0.7935415615172574,0.9128586403696083,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar,False,val,,,,,,,4,0.11818181818181818
L1_age=50-60,L1,ROOT,1336,610,0.10029940119760479,0.10491803278688525,0.2,0.1,0.09262295081967213,0.6623376623376623,0.5666666666666667,0.796875,0.07377049180327869,0.14754098360655737,False,610,6436,0.1023927905531386,0.8288404304029304,0.9490613553113554,global_default,f1_regret_bnd,,,,False,L1_age=50-60,False,val,,,,,,,4,0.1023927905531386
L1_age=30-40|L2_job=white_collar|L3_contact=cellular,L3,L1_age=30-40|L2_job=white_collar,4075,1731,0.14404907975460124,0.13287117273252455,0.4,0.2,0.13965915655690353,0.5877378435517969,0.5720164609053497,0.6043478260869565,0.08492201039861352,0.14038128249566725,False,1731,5806,0.1407165001722356,0.7332198823972425,0.910653767053848,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar|L3_contact=cellular,False,val,,1431.0,0.143256464011181,0.0,0.1334730957372467,0.13906359189378056,4,0.1407165001722356
L1_age=<=30,L1,ROOT,1206,488,0.17495854063018243,0.17827868852459017,0.2,0.1,0.15368852459016394,0.6608695652173913,0.5314685314685315,0.8735632183908046,0.0942622950819672,0.2930327868852459,False,488,5614,0.16458852867830423,0.804612033135552,0.909995127124717,global_default,f1_regret_bnd,,,,False,L1_age=<=30,False,val,,,,,,,4,0.16458852867830423
L1_age=30-40|L2_job=blue_collar,L2,L1_age=30-40,1012,439,0.06422924901185771,0.08200455580865604,0.2,0.1,0.08314350797266515,0.6097560975609756,0.5434782608695652,0.6944444444444444,0.0683371298405467,0.10478359908883828,False,439,4843,0.07144332025603964,0.7926316515026193,0.9550592776399228,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar,False,val,,,,,,,4,0.07144332025603964
L1_age=40-50|L2_job=white_collar,L2,L1_age=40-50,919,410,0.08269858541893363,0.1024390243902439,0.3,0.1,0.10548780487804878,0.6262626262626264,0.543859649122807,0.7380952380952381,0.09024390243902439,0.13902439024390245,False,410,4440,0.10067567567567567,0.791601966873706,0.9367883022774328,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar,False,val,,,,,,,4,0.10067567567567567
L1_age=40-50|L2_job=blue_collar,L2,L1_age=40-50,699,309,0.07010014306151645,0.061488673139158574,0.2,0.1,0.06229773462783172,0.6,0.4838709677419355,0.7894736842105263,0.038834951456310676,0.10032362459546926,False,309,3375,0.06785185185185186,0.8516333938294012,0.9676950998185119,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar,False,val,,,,,,,4,0.06785185185185186
L1_age=40-50|L2_job=white_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=white_collar,2057,926,0.12105007292173067,0.13714902807775378,0.2,0.1,0.1271598272138229,0.6424242424242425,0.5221674876847291,0.8346456692913385,0.07775377969762419,0.21922246220302377,False,926,2983,0.12604760308414348,0.8190750248834665,0.9349285031486209,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar|L3_contact=cellular,False,val,,764.0,0.1649214659685864,0.0,0.24476439790575916,0.1256544502617801,4,0.12604760308414348
L1_age=50-60|L2_job=white_collar,L2,L1_age=50-60,587,241,0.1260647359454855,0.0995850622406639,0.4,0.2,0.07780082987551867,0.6808510638297872,0.6956521739130435,0.6666666666666666,0.04149377593360996,0.0954356846473029,False,241,2767,0.12396096855800506,0.8033794162826421,0.9258832565284179,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar,False,val,,,,,,,4,0.12396096855800506
L1_age=30-40|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=30-40|L2_job=blue_collar,1879,814,0.09686003193187866,0.09950859950859951,0.4,0.2,0.10687960687960688,0.5732484076433121,0.5921052631578947,0.5555555555555556,0.07002457002457002,0.09336609336609336,False,814,2693,0.09766060155959896,0.7300288009701379,0.9330335337611373,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar|L3_contact=cellular,False,val,,687.0,0.10771470160116449,0.0,0.09606986899563319,0.09716157205240175,4,0.09766060155959896
